ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M101Q53, --, --, --, --, --, -- , GEN, false, BL618080-M1, 16, 58.33, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M119H86, --, --, --, --, --, -- , SC, false, MA321003-M0, 3513, 11.67, --, --, --, 1302-1804-1502-1603-1702-1206, MA:IITD:1302#MA:IITR:1804#MA:IITK:1502#MA:IITKgp:1603#MA:IITM:1702#MA:IITB:1206, 0, true, NA, NA, false
M110F30, --, --, --, --, --, -- , GEN, false, CY107005-M2, 2181, 22.67, --, --, --, 1701-2101-1301-1401-1205-2001-1501-2201-1601-1901-2401-1102, CY:IITM:1701#CY:IITH:2101#CY:IITD:1301#CY:IITG:1401#CY:IITB:1205#CY:IITGN:2001#CY:IITK:1501#CY:IITI:2201#CY:IITKgp:1601#CY:IITBBS:1901#CY:IITJ:2401#CY:IISc:1102, 0, true, NA, NA, false
M109E54, --, --, --, --, --, -- , GEN, false, MA403219-M1, 867, 25, --, --, --, 1502-1603-1206-1302-1702-1804-1402-1902-2102-2002-2203-2403-2301, MA:IITK:1502#MA:IITKgp:1603#MA:IITB:1206#MA:IITD:1302#MA:IITM:1702#MA:IITR:1804#MA:IITG:1402#MA:IITBBS:1902#MA:IITH:2102#MA:IITGN:2002#MA:IITI:2203#MA:IITJ:2403#MA:IITRPR:2301, 0, true, NA, NA, false
M114U79, --, --, --, --, --, -- , OBC, false, BL510034-M0, 674, 29.33, CY510033-M0, 1402, 29.67, 1501-1301-1803-1601-1401-2201-2401-2302-1101-1102-2001-2101, CY:IITK:1501#CY:IITD:1301#CY:IITR:1803#CY:IITKgp:1601#CY:IITG:1401#CY:IITI:2201#CY:IITJ:2401#CY:IITRPR:2302#BL:IISc:1101#CY:IISc:1102#CY:IITGN:2001#CY:IITH:2101, 0, true, NA, NA, false
M121Z74, --, --, --, --, --, -- , GEN, false, BL509252-M0, 420, 34, BT509140-M0, 436, 22.67, 1101-1101-XXXX-1204-XXXX-1802-XXXX-1102, BL:IISc:1101#BT:IISc:1101#BL:IITB:1210#BT:IITB:1204#BT:IITB:1210#BT:IITR:1802#BT:IITB:1213#BL:IISc:1102, 0, true, NA, NA, false
M103W16, --, --, --, --, --, -- , OBC, false, CY616176-M2, 2581, 20, --, --, --, 1501-1301-1401-2101-1205-2001-2401-1701-2201-2302-1803-1601-1901-1102, CY:IITK:1501#CY:IITD:1301#CY:IITG:1401#CY:IITH:2101#CY:IITB:1205#CY:IITGN:2001#CY:IITJ:2401#CY:IITM:1701#CY:IITI:2201#CY:IITRPR:2302#CY:IITR:1803#CY:IITKgp:1601#CY:IITBBS:1901#CY:IISc:1102, 0, true, NA, NA, false
M121Y61, --, --, --, --, --, -- , OBC, false, BT513154-M2, 685, 19.67, --, --, --, XXXX-1204-1802, BT:IITB:1210#BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M105Z90, --, --, --, --, --, -- , GEN, false, PH514039-M1, 872, 24, --, --, --, XXXX-1605-XXXX-2402-2303, PH:IITK:1505#PH:IITKgp:1605#PH:IITB:1213#PH:IITJ:2402#PH:IITRPR:2303, 0, true, NA, NA, false
M104X44, --, --, --, --, --, -- , SC, false, BL807054-M0, 1413, 21, BT807025-M0, 561, 21, 1802-1101-1204-1101-XXXX, BT:IITR:1802#BT:IISc:1101#BT:IITB:1204#BL:IISc:1101#BL:IITB:1210, 0, true, NA, NA, false
M110D50, --, --, --, --, --, -- , GEN, false, MS106021-M0, 310, 23.33, --, --, --, 1504-XXXX-1203-1214-1905, MS:IITK:1504#MS:IISc:1103#MS:IITB:1203#MS:IITB:1214#MS:IITBBS:1905, 0, true, NA, NA, false
M120F96, --, --, --, --, --, -- , OBC, false, MA306127-M1, 1682, 19, --, --, --, XXXX-1302-1804-1502-1702-1603-1214-2002-1402-2102-2203-2301-2403-1902, MA:IISc:1103#MA:IITD:1302#MA:IITR:1804#MA:IITK:1502#MA:IITM:1702#MA:IITKgp:1603#MA:IITB:1214#MA:IITGN:2002#MA:IITG:1402#MA:IITH:2102#MA:IITI:2203#MA:IITRPR:2301#MA:IITJ:2403#MA:IITBBS:1902, 0, true, NA, NA, false
M113B65, --, --, --, --, --, -- , GEN, false, BT616087-M2, 641, 20, --, --, --, XXXX-1204-XXXX-1802-1101, BT:IITB:1213#BT:IITB:1204#BT:IITB:1210#BT:IITR:1802#BT:IISc:1101, 0, true, NA, NA, false
M101E48, --, --, --, --, --, -- , GEN, false, MA304095-M1, 983, 24, --, --, --, 1502-1302-1214-1101-1603-1402-2403-2301-1804-2203-1702-1206-2002-2102-1905, MA:IITK:1502#MA:IITD:1302#MA:IITB:1214#MA:IISc:1101#MA:IITKgp:1603#MA:IITG:1402#MA:IITJ:2403#MA:IITRPR:2301#MA:IITR:1804#MA:IITI:2203#MA:IITM:1702#MA:IITB:1206#MA:IITGN:2002#MA:IITH:2102#MA:IITBBS:1905, 0, true, NA, NA, false
M101Y68, --, --, --, --, --, -- , GEN, false, CY301318-M2, 258, 51.33, --, --, --, 1803-2001-2101-2201-1901-2302-1401-1301, CY:IITR:1803#CY:IITGN:2001#CY:IITH:2101#CY:IITI:2201#CY:IITBBS:1901#CY:IITRPR:2302#CY:IITG:1401#CY:IITD:1301, 0, true, NA, NA, false
M118F57, --, --, --, --, --, -- , OBC, false, BL304079-M0, 315, 36.33, BT304079-M0, 641, 20, 1101-XXXX-1102-1101-XXXX-XXXX-1204-1802, BL:IISc:1101#BL:IITB:1210#BL:IISc:1102#BT:IISc:1101#BT:IITB:1210#BT:IITB:1213#BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M105N15, --, --, --, --, --, -- , GEN, false, CY302033-M2, 436, 45.67, --, --, --, 1301-1803-1501-2401-1401-2101-1205-2001-1701-2302-2201-1601-1211-1901-XXXX-XXXX-1102-1101-1905-XXXX, CY:IITD:1301#CY:IITR:1803#CY:IITK:1501#CY:IITJ:2401#CY:IITG:1401#CY:IITH:2101#CY:IITB:1205#CY:IITGN:2001#CY:IITM:1701#CY:IITRPR:2302#CY:IITI:2201#CY:IITKgp:1601#CY:IITB:1211#CY:IITBBS:1901#CY:IITB:1210#CY:IITB:1213#CY:IISc:1102#CY:IISc:1101#CY:IITBBS:1905#CY:IITB:1212, 0, true, NA, NA, false
M104X43, --, --, --, --, --, -- , GEN, false, GG211254-M2, 296, 43, --, --, --, 1201-XXXX-1905-1904-1801-1602-1605, GG:IITB:1201#GG:IITB:1208#GG:IITBBS:1905#GG:IITBBS:1904#GG:IITR:1801#GG:IITKgp:1602#GG:IITKgp:1605, 0, true, NA, NA, false
M106J22, --, --, --, --, --, -- , GEN, false, BT403108-M0, 650, 20, --, --, --, XXXX, BT:IITB:1213, 0, true, NA, NA, false
M103E11, --, --, --, --, --, -- , GEN, false, BL501004-M0, 1051, 24.67, --, --, --, 1101-XXXX-1102, BL:IISc:1101#BL:IITB:1210#BL:IISc:1102, 0, true, NA, NA, false
M114U59, --, --, --, --, --, -- , OBC, false, PH313338-M1, 1049, 22, --, --, --, 1207-1903-1403-1703-2103-1604-1805-2202-2303-2003-1303-1605-1102-XXXX-1216-1905-1202-2402-XXXX-1503, PH:IITB:1207#PH:IITBBS:1903#PH:IITG:1403#PH:IITM:1703#PH:IITH:2103#PH:IITKgp:1604#PH:IITR:1805#PH:IITI:2202#PH:IITRPR:2303#PH:IITGN:2003#PH:IITD:1303#PH:IITKgp:1605#PH:IISc:1102#PH:IITB:1213#PH:IITB:1216#PH:IITBBS:1905#PH:IITB:1202#PH:IITJ:2402#PH:IITB:1212#PH:IITK:1503, 0, true, NA, NA, false
M111G72, --, --, --, --, --, -- , OBC, false, MA320088-M0, 782, 26, --, --, --, 1502-1302-1206-1804-2203-1603-1702-2403-2002-2301-2102-1402-1902, MA:IITK:1502#MA:IITD:1302#MA:IITB:1206#MA:IITR:1804#MA:IITI:2203#MA:IITKgp:1603#MA:IITM:1702#MA:IITJ:2403#MA:IITGN:2002#MA:IITRPR:2301#MA:IITH:2102#MA:IITG:1402#MA:IITBBS:1902, 0, true, NA, NA, false
M108A46, --, --, --, --, --, -- , GEN, false, PH320012-M0, 744, 25.33, --, --, --, 1216-1207-1215-1303-1503-1703-1604-1202-XXXX-XXXX-1605-2103-1805-XXXX-1403-XXXX-2003-1903-2202-2402-2303-XXXX-1905-XXXX, PH:IITB:1216#PH:IITB:1207#PH:IITB:1215#PH:IITD:1303#PH:IITK:1503#PH:IITM:1703#PH:IITKgp:1604#PH:IITB:1202#PH:IITB:1209#PH:IITK:1505#PH:IITKgp:1605#PH:IITH:2103#PH:IITR:1805#PH:IITB:1212#PH:IITG:1403#PH:IISc:1104#PH:IITGN:2003#PH:IITBBS:1903#PH:IITI:2202#PH:IITJ:2402#PH:IITRPR:2303#PH:IITB:1213#PH:IITBBS:1905#PH:IITB:1210, 0, true, NA, NA, false
M117R22, --, --, --, --, --, -- , OBC, false, CY410131-M2, 1975, 24.33, --, --, --, XXXX-1205-XXXX-1211-2401-XXXX-2302-1803-1701-2201-2101-1601-1401-2001-1301-1501-1905-1901-1101-1102, CY:IITB:1212#CY:IITB:1205#CY:IITB:1210#CY:IITB:1211#CY:IITJ:2401#CY:IITB:1213#CY:IITRPR:2302#CY:IITR:1803#CY:IITM:1701#CY:IITI:2201#CY:IITH:2101#CY:IITKgp:1601#CY:IITG:1401#CY:IITGN:2001#CY:IITD:1301#CY:IITK:1501#CY:IITBBS:1905#CY:IITBBS:1901#CY:IISc:1101#CY:IISc:1102, 0, true, NA, NA, false
M108R61, --, --, --, --, --, -- , OBC, false, MA325015-M0, 581, 29, MS325015-M0, 274, 24.67, 1302-1603-1804-1502-1206-XXXX-1702-2002-1402-1902-2102-2203-2403-2301, MA:IITD:1302#MA:IITKgp:1603#MA:IITR:1804#MA:IITK:1502#MA:IITB:1206#MA:IITB:1212#MA:IITM:1702#MA:IITGN:2002#MA:IITG:1402#MA:IITBBS:1902#MA:IITH:2102#MA:IITI:2203#MA:IITJ:2403#MA:IITRPR:2301, 0, true, NA, NA, false
M105R71, --, --, --, --, --, -- , GEN, false, MA509291-M1, 308, 34.33, --, --, --, 1502-1206-1302-1603-1702-1804-1402-2102-2002-2301-1214-2203-1902-2403-XXXX-XXXX, MA:IITK:1502#MA:IITB:1206#MA:IITD:1302#MA:IITKgp:1603#MA:IITM:1702#MA:IITR:1804#MA:IITG:1402#MA:IITH:2102#MA:IITGN:2002#MA:IITRPR:2301#MA:IITB:1214#MA:IITI:2203#MA:IITBBS:1902#MA:IITJ:2403#MA:IITB:1213#MA:IITB:1212, 0, true, NA, NA, false
M104V44, --, --, --, --, --, -- , GEN, false, PH611103-M1, 299, 34, --, --, --, XXXX-1503-1207-1403-1303-1703-1604-1805, PH:IISc:1104#PH:IITK:1503#PH:IITB:1207#PH:IITG:1403#PH:IITD:1303#PH:IITM:1703#PH:IITKgp:1604#PH:IITR:1805, 0, true, NA, NA, false
M102U92, --, --, --, --, --, -- , GEN, false, MS610166-M2, 64, 44.67, --, --, --, 1504-1203-1214, MS:IITK:1504#MS:IITB:1203#MS:IITB:1214, 0, true, NA, NA, false
M101H58, --, --, --, --, --, -- , GEN, false, CY511021-M2, 968, 35.33, --, --, --, 1102-1211-1501-1205-1301-1601-1701-1803-1901-2001-1401-2101-2302-2401-XXXX-XXXX, CY:IISc:1102#CY:IITB:1211#CY:IITK:1501#CY:IITB:1205#CY:IITD:1301#CY:IITKgp:1601#CY:IITM:1701#CY:IITR:1803#CY:IITBBS:1901#CY:IITGN:2001#CY:IITG:1401#CY:IITH:2101#CY:IITRPR:2302#CY:IITJ:2401#CY:IITB:1212#CY:IITB:1213, 0, true, NA, NA, false
M120D30, --, --, --, --, --, -- , GEN, false, MA319083-M1, 1198, 22, --, --, --, 1702-2203-1902-XXXX-2102-1804-1502-1402-1603-1206-1302-2403-2301, MA:IITM:1702#MA:IITI:2203#MA:IITBBS:1902#MA:IISc:1103#MA:IITH:2102#MA:IITR:1804#MA:IITK:1502#MA:IITG:1402#MA:IITKgp:1603#MA:IITB:1206#MA:IITD:1302#MA:IITJ:2403#MA:IITRPR:2301, 0, true, NA, NA, false
M107J14, --, --, --, --, --, -- , GEN, false, GG211262-M2, 183, 49.67, --, --, --, 1801-1201-XXXX-1602-1904-1605-1905, GG:IITR:1801#GG:IITB:1201#GG:IITB:1208#GG:IITKgp:1602#GG:IITBBS:1904#GG:IITKgp:1605#GG:IITBBS:1905, 0, true, NA, NA, false
M104K93, --, --, --, --, --, -- , GEN, false, CY607127-M2, 301, 49.67, --, --, --, 1102-1905-2401-XXXX-XXXX-2001-1401-2302, CY:IISc:1102#CY:IITBBS:1905#CY:IITJ:2401#CY:IITB:1212#CY:IITB:1213#CY:IITGN:2001#CY:IITG:1401#CY:IITRPR:2302, 0, true, NA, NA, false
M106E12, --, --, --, --, --, -- , GEN, false, MA323039-M1, 385, 32.67, --, --, --, 1804-2403-2301-2203-2102-1902-2002-1402-1702-1603-1302-1502-1206-XXXX, MA:IITR:1804#MA:IITJ:2403#MA:IITRPR:2301#MA:IITI:2203#MA:IITH:2102#MA:IITBBS:1902#MA:IITGN:2002#MA:IITG:1402#MA:IITM:1702#MA:IITKgp:1603#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IISc:1103, 0, true, NA, NA, false
M108T42, --, --, --, --, --, -- , GEN, false, PH323171-M1, 783, 25, --, --, --, 1202-XXXX-1605-1905-XXXX-XXXX-XXXX-1805-2303-1503-2003-2103-2202-1703-2402, PH:IITB:1202#PH:IITB:1209#PH:IITKgp:1605#PH:IITBBS:1905#PH:IITK:1505#PH:IITB:1213#PH:IITB:1212#PH:IITR:1805#PH:IITRPR:2303#PH:IITK:1503#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITM:1703#PH:IITJ:2402, 0, true, NA, NA, false
M105K51, --, --, --, --, --, -- , GEN, false, CY320207-M2, 451, 45.33, --, --, --, 2302-1803-2201-1401-1301-1205-1501-2401-1102, CY:IITRPR:2302#CY:IITR:1803#CY:IITI:2201#CY:IITG:1401#CY:IITD:1301#CY:IITB:1205#CY:IITK:1501#CY:IITJ:2401#CY:IISc:1102, 0, true, NA, NA, false
M118Q28, --, --, --, --, --, -- , SC, false, CY205345-M2, 3481, 15.33, --, --, --, 1205-1501-1701, CY:IITB:1205#CY:IITK:1501#CY:IITM:1701, 0, true, NA, NA, false
M116R11, --, --, --, --, --, -- , GEN, false, BL115039-M1, 356, 35.33, --, --, --, 1101-1102-XXXX, BL:IISc:1101#BL:IISc:1102#BL:IITB:1210, 0, true, NA, NA, false
M115Y53, --, --, --, --, --, -- , GEN, false, PH107109-M1, 1479, 19.33, --, --, --, 1703-XXXX-2103-1207-1303-2202-1503-XXXX-2402-2303-1805-1403-1903-2003-1604-1215-1202-1905-1605, PH:IITM:1703#PH:IISc:1104#PH:IITH:2103#PH:IITB:1207#PH:IITD:1303#PH:IITI:2202#PH:IITK:1503#PH:IITK:1505#PH:IITJ:2402#PH:IITRPR:2303#PH:IITR:1805#PH:IITG:1403#PH:IITBBS:1903#PH:IITGN:2003#PH:IITKgp:1604#PH:IITB:1215#PH:IITB:1202#PH:IITBBS:1905#PH:IITKgp:1605, 0, true, NA, NA, false
M118Z62, --, --, --, --, --, -- , GEN, false, MA320198-M0, 1279, 21.67, --, --, --, 1804-2301-2102-1902-1402-2002-1702-1603-1302-1502-XXXX-1206, MA:IITR:1804#MA:IITRPR:2301#MA:IITH:2102#MA:IITBBS:1902#MA:IITG:1402#MA:IITGN:2002#MA:IITM:1702#MA:IITKgp:1603#MA:IITD:1302#MA:IITK:1502#MA:IISc:1103#MA:IITB:1206, 0, true, NA, NA, false
M106P94, --, --, --, --, --, -- , GEN, false, MA307053-M1, 1018, 23.67, --, --, --, 1302-2301-1402-1206-1502-2002-1804-2403-2203-2102-1702, MA:IITD:1302#MA:IITRPR:2301#MA:IITG:1402#MA:IITB:1206#MA:IITK:1502#MA:IITGN:2002#MA:IITR:1804#MA:IITJ:2403#MA:IITI:2203#MA:IITH:2102#MA:IITM:1702, 0, true, NA, NA, false
M120G80, --, --, --, --, --, -- , GEN, false, BT201110-M2, 596, 20.67, --, --, --, 1802-1101, BT:IITR:1802#BT:IISc:1101, 0, true, NA, NA, false
M116R26, --, --, --, --, --, -- , GEN, false, BT701163-M2, 544, 21, --, --, --, 1101-XXXX-XXXX-1204-1802, BT:IISc:1101#BT:IITB:1213#BT:IITB:1210#BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M118K89, --, --, --, --, --, -- , GEN, false, BL101069-M0, 77, 47.67, --, --, --, 1101-1102-XXXX, BL:IISc:1101#BL:IISc:1102#BL:IITB:1210, 0, true, NA, NA, false
M105Y50, --, --, --, --, --, -- , GEN, false, CY323376-M2, 626, 41.67, --, --, --, 1301-1901-1205-1211-1501-1102-2001-1803-1401-2101-2201-1601-1701-2302-2401, CY:IITD:1301#CY:IITBBS:1901#CY:IITB:1205#CY:IITB:1211#CY:IITK:1501#CY:IISc:1102#CY:IITGN:2001#CY:IITR:1803#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITKgp:1601#CY:IITM:1701#CY:IITRPR:2302#CY:IITJ:2401, 0, true, NA, NA, false
M115C41, --, --, --, --, --, -- , GEN, false, MA616237-M1, 370, 33, --, --, --, 1902-1603-XXXX-1402-1302-1206-2203-1502-1702-2002-2403-1804-2102-2301, MA:IITBBS:1902#MA:IITKgp:1603#MA:IISc:1103#MA:IITG:1402#MA:IITD:1302#MA:IITB:1206#MA:IITI:2203#MA:IITK:1502#MA:IITM:1702#MA:IITGN:2002#MA:IITJ:2403#MA:IITR:1804#MA:IITH:2102#MA:IITRPR:2301, 0, true, NA, NA, false
M116S81, --, --, --, --, --, -- , GEN, false, BL320167-M0, 42, 52, BT320164-M0, 156, 28.67, 1101-XXXX-XXXX-1802-1204, BL:IISc:1101#BT:IITB:1213#BT:IITB:1210#BT:IITR:1802#BT:IITB:1204, 0, true, NA, NA, false
M116S18, --, --, --, --, --, -- , GEN, false, MA515049-M1, 1066, 23.33, --, --, --, XXXX-XXXX-1101-XXXX-2301-2203-1402-1905-1902-2002-1603-1702-1804-2403-2102, MA:IITB:1212#MA:IITB:1213#MA:IISc:1101#MA:IISc:1103#MA:IITRPR:2301#MA:IITI:2203#MA:IITG:1402#MA:IITBBS:1905#MA:IITBBS:1902#MA:IITGN:2002#MA:IITKgp:1603#MA:IITM:1702#MA:IITR:1804#MA:IITJ:2403#MA:IITH:2102, 0, true, NA, NA, false
M105H48, --, --, --, --, --, -- , OBC, false, CY109057-M2, 1233, 31.67, --, --, --, 1701-2101-1401-1803-1901-1102-2001-1905-2201-2302-2401-1101-1601-1501-1205-1211-XXXX-XXXX-XXXX-1301, CY:IITM:1701#CY:IITH:2101#CY:IITG:1401#CY:IITR:1803#CY:IITBBS:1901#CY:IISc:1102#CY:IITGN:2001#CY:IITBBS:1905#CY:IITI:2201#CY:IITRPR:2302#CY:IITJ:2401#CY:IISc:1101#CY:IITKgp:1601#CY:IITK:1501#CY:IITB:1205#CY:IITB:1211#CY:IITB:1213#CY:IITB:1212#CY:IITB:1210#CY:IITD:1301, 0, true, NA, NA, false
M103U33, --, --, --, --, --, -- , SC, false, GG701141-M2, 615, 27.33, --, --, --, 1602-1201-1904-1801, GG:IITKgp:1602#GG:IITB:1201#GG:IITBBS:1904#GG:IITR:1801, 0, true, NA, NA, false
M101C89, --, --, --, --, --, -- , GEN, false, PH309221-M1, 71, 44.67, --, --, --, XXXX, PH:IITD:1303, 0, true, NA, NA, false
M121M67, --, --, --, --, --, -- , GEN, false, CY412119-M2, 1301, 31, --, --, --, 1401-2101-2401-2001-1701-2302-1901-1205-1301-2201-1501-1601-1803-1102, CY:IITG:1401#CY:IITH:2101#CY:IITJ:2401#CY:IITGN:2001#CY:IITM:1701#CY:IITRPR:2302#CY:IITBBS:1901#CY:IITB:1205#CY:IITD:1301#CY:IITI:2201#CY:IITK:1501#CY:IITKgp:1601#CY:IITR:1803#CY:IISc:1102, 0, true, NA, NA, false
M105A36, --, --, --, --, --, -- , GEN, false, CY319234-M2, 991, 35, --, --, --, 1301-2001-1803-1205-1501-1102-2101-2201-1401-1901-1601, CY:IITD:1301#CY:IITGN:2001#CY:IITR:1803#CY:IITB:1205#CY:IITK:1501#CY:IISc:1102#CY:IITH:2101#CY:IITI:2201#CY:IITG:1401#CY:IITBBS:1901#CY:IITKgp:1601, 0, true, NA, NA, false
M115Z24, --, --, --, --, --, -- , GEN, false, CY310108-M2, 2149, 23, --, --, --, 1301-1803-2401-2001-2201-1401-1501-1205-2101-1701, CY:IITD:1301#CY:IITR:1803#CY:IITJ:2401#CY:IITGN:2001#CY:IITI:2201#CY:IITG:1401#CY:IITK:1501#CY:IITB:1205#CY:IITH:2101#CY:IITM:1701, 0, true, NA, NA, false
M116A37, --, --, --, --, --, -- , GEN, false, BL108063-M1, 318, 36.33, --, --, --, 1101-XXXX-1102, BL:IISc:1101#BL:IITB:1210#BL:IISc:1102, 0, true, NA, NA, false
M121M29, --, --, --, --, --, -- , GEN, false, BL303186-M1, 185, 41, --, --, --, 1101, BL:IISc:1101, 0, true, NA, NA, false
M107X73, --, --, --, --, --, -- , GEN, false, PH101174-M1, 1583, 18.67, --, --, --, 1703, PH:IITM:1703, 0, true, NA, NA, false
M116D87, --, --, --, --, --, -- , GEN, false, PH310179-M1, 1419, 19.67, --, --, --, 1805-2202-1303-2103-2402-1604-XXXX-2303-1403-2003-1503-1207-1703-1903, PH:IITR:1805#PH:IITI:2202#PH:IITD:1303#PH:IITH:2103#PH:IITJ:2402#PH:IITKgp:1604#PH:IISc:1104#PH:IITRPR:2303#PH:IITG:1403#PH:IITGN:2003#PH:IITK:1503#PH:IITB:1207#PH:IITM:1703#PH:IITBBS:1903, 0, true, NA, NA, false
M121S73, --, --, --, --, --, -- , GEN, false, BT310193-M2, 494, 22, --, --, --, XXXX-1204-XXXX-1802, BT:IITB:1210#BT:IITB:1204#BT:IITB:1213#BT:IITR:1802, 0, true, NA, NA, false
M115Z18, --, --, --, --, --, -- , SC, false, MA212095-M1, 1832, 18, --, --, --, 2203-1804-2301-2002-1302-2102-1402-1702-1206-1502-2403, MA:IITI:2203#MA:IITR:1804#MA:IITRPR:2301#MA:IITGN:2002#MA:IITD:1302#MA:IITH:2102#MA:IITG:1402#MA:IITM:1702#MA:IITB:1206#MA:IITK:1502#MA:IITJ:2403, 0, true, NA, NA, false
M108W60, --, --, --, --, --, -- , OBC, false, MA605252-M1, 916, 24.67, --, --, --, 2301-2203-2102-1402-1902-1804-1702-2002-2403-1302-1502-1206-XXXX, MA:IITRPR:2301#MA:IITI:2203#MA:IITH:2102#MA:IITG:1402#MA:IITBBS:1902#MA:IITR:1804#MA:IITM:1702#MA:IITGN:2002#MA:IITJ:2403#MA:IITD:1302#MA:IITK:1502#MA:IITB:1206#MA:IISc:1103, 0, true, NA, NA, false
M108S77, --, --, --, --, --, -- , OBC, false, GG603330-M2, 457, 33, --, --, --, 1201-1602-1801-1904-1905, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905, 0, true, NA, NA, false
M121M17, --, --, --, --, --, -- , GEN, false, BT207077-M0, 596, 20.67, --, --, --, 1204, BT:IITB:1204, 0, true, NA, NA, false
M114J15, --, --, --, --, --, -- , GEN, false, PH604063-M1, 961, 23, --, --, --, 2303-XXXX-2402-1403-1605-1903-1216, PH:IITRPR:2303#PH:IITK:1505#PH:IITJ:2402#PH:IITG:1403#PH:IITKgp:1605#PH:IITBBS:1903#PH:IITB:1216, 0, true, NA, NA, false
M114H41, --, --, --, --, --, -- , GEN, false, MS211046-M2, 236, 27, --, --, --, 1203-1214-1504-XXXX, MS:IITB:1203#MS:IITB:1214#MS:IITK:1504#MS:IISc:1103, 0, true, NA, NA, false
M117E24, --, --, --, --, --, -- , GEN, false, BT205071-M2, 528, 21.33, --, --, --, 1204-1101-XXXX, BT:IITB:1204#BT:IISc:1101#BT:IITB:1210, 0, true, NA, NA, false
M121E70, --, --, --, --, --, -- , GEN, false, BL210074-M0, 530, 32, --, --, --, 1101-XXXX, BL:IISc:1101#BL:IITB:1210, 0, true, NA, NA, false
M119D26, --, --, --, --, --, -- , OBC, false, BL513237-M0, 172, 41.67, BT513191-M0, 257, 26.33, 1204-1802-1101-1101-XXXX-XXXX-XXXX-1102, BT:IITB:1204#BT:IITR:1802#BL:IISc:1101#BT:IISc:1101#BL:IITB:1210#BT:IITB:1210#BT:IITB:1213#BL:IISc:1102, 0, true, NA, NA, false
M101H43, --, --, --, --, --, -- , OBC, false, GG508082-M2, 228, 46.67, --, --, --, 1201-1602-1801-XXXX-1605-1904-1905, GG:IITB:1201#GG:IITKgp:1602#GG:IITR:1801#GG:IITB:1208#GG:IITKgp:1605#GG:IITBBS:1904#GG:IITBBS:1905, 0, true, NA, NA, false
M104S87, --, --, --, --, --, -- , GEN, false, MA403018-M1, 427, 31.67, --, --, --, 1902-1603-1502-1302-1402-2102-2203-1702-1804-2002-2301-2403, MA:IITBBS:1902#MA:IITKgp:1603#MA:IITK:1502#MA:IITD:1302#MA:IITG:1402#MA:IITH:2102#MA:IITI:2203#MA:IITM:1702#MA:IITR:1804#MA:IITGN:2002#MA:IITRPR:2301#MA:IITJ:2403, 0, true, NA, NA, false
M105A21, --, --, --, --, --, -- , GEN, false, BL203188-M0, 492, 32.33, BT203124-M0, 247, 26.33, 1101-1101-XXXX-XXXX-1204-XXXX-1802-1102, BL:IISc:1101#BT:IISc:1101#BL:IITB:1210#BT:IITB:1210#BT:IITB:1204#BT:IITB:1213#BT:IITR:1802#BL:IISc:1102, 0, true, NA, NA, false
M104H15, --, --, --, --, --, -- , GEN, false, MA326111-M1, 162, 40, --, --, --, 1302-1206, MA:IITD:1302#MA:IITB:1206, 0, true, NA, NA, false
M117N98, --, --, --, --, --, -- , GEN, true, CY311001-M0, 3458, 15.33, --, --, --, 1301-1803, CY:IITD:1301#CY:IITR:1803, 0, true, NA, NA, false
M108A58, --, --, --, --, --, -- , GEN, false, BT204152-M2, 664, 20, --, --, --, 1101-XXXX-XXXX-1204-1802, BT:IISc:1101#BT:IITB:1213#BT:IITB:1210#BT:IITB:1204#BT:IITR:1802, 0, true, NA, NA, false
M102X38, --, --, --, --, --, -- , GEN, false, PH610293-M1, 1554, 18.67, --, --, --, XXXX-XXXX-XXXX-XXXX-XXXX-1215-1605-2303-2402-XXXX-1903-1905-1805, PH:IITK:1505#PH:IITB:1209#PH:IITB:1210#PH:IITB:1213#PH:IITB:1212#PH:IITB:1215#PH:IITKgp:1605#PH:IITRPR:2303#PH:IITJ:2402#PH:IISc:1104#PH:IITBBS:1903#PH:IITBBS:1905#PH:IITR:1805, 0, true, NA, NA, false
