ApplicationId, Allocated-Paper, Allocated-Program, Allocated-Quota, Allocated-Program-Choice, Allocated-Paper-Rank, Allocated-Paper-Mark,  Category, PwD-status, Reg1-ID, Reg1-Rank, Reg1-Marks, Reg2-ID, Reg2-Rank2,  Reg2-Marks,  ValidChoices, Original-Choice, statusId, AutoUpgrade, Quota-Change, Improve-Choice, isSupernumeri
M103B83, PH, 1403, OBC, 6, 552, 27.67, OBC, false, PH304168-M1, 552, 27.67, --, --, --, XXXX-1503-1207-1303-1805-1403-1703-2003-2103-2202-2402-1903-2303-1604, PH:IISc:1104#PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITR:1805#PH:IITG:1403#PH:IITM:1703#PH:IITGN:2003#PH:IITH:2103#PH:IITI:2202#PH:IITJ:2402#PH:IITBBS:1903#PH:IITRPR:2303#PH:IITKgp:1604, 3, false, No-Quota-Change, Same, false
M112B69, PH, 2402, OBC, 1, 552, 27.67, OBC, false, PH703201-M1, 552, 27.67, --, --, --, 2402-2303-1805-1703-1604-XXXX-2202-2103-1903-XXXX, PH:IITJ:2402#PH:IITRPR:2303#PH:IITR:1805#PH:IITM:1703#PH:IITKgp:1604#PH:IITK:1505#PH:IITI:2202#PH:IITH:2103#PH:IITBBS:1903#PH:IISc:1104, 4, true, No-Quota-Change, Same, false
M102U75, CY, 1401, OBC, 2, 555, 43.33, OBC, false, CY409018-M2, 555, 43.33, --, --, --, 1701-1401-1501, CY:IITM:1701#CY:IITG:1401#CY:IITK:1501, 3, false, No-Quota-Change, Same, false
M107B53, PH, 1207, SC, 4, 556, 27.67, SC, false, PH514059-M1, 556, 27.67, --, --, --, XXXX-1503-1215-1207-1303-1604-1703-1805-1403, PH:IISc:1104#PH:IITK:1503#PH:IITB:1215#PH:IITB:1207#PH:IITD:1303#PH:IITKgp:1604#PH:IITM:1703#PH:IITR:1805#PH:IITG:1403, 3, false, No-Quota-Change, Same, false
M112C84, PH, 1805, OBC, 2, 561, 27.67, OBC, false, PH315004-M1, 561, 27.67, --, --, --, 1303-1805-1403-1604-2103-2202-2003-1903-1703-1216-XXXX-XXXX-2402-XXXX-2303-1207-1605-XXXX-1202-1215-1905, PH:IITD:1303#PH:IITR:1805#PH:IITG:1403#PH:IITKgp:1604#PH:IITH:2103#PH:IITI:2202#PH:IITGN:2003#PH:IITBBS:1903#PH:IITM:1703#PH:IITB:1216#PH:IITB:1213#PH:IITB:1212#PH:IITJ:2402#PH:IITB:1209#PH:IITRPR:2303#PH:IITB:1207#PH:IITKgp:1605#PH:IITK:1505#PH:IITB:1202#PH:IITB:1215#PH:IITBBS:1905, 3, true, No-Quota-Change, Improved , false
M111E93, PH, 1703, OBC, 4, 561, 27.67, OBC, false, PH514165-M1, 561, 27.67, --, --, --, XXXX-1503-1215-1703-1805-1604-1303-1207-2003-2103-XXXX-1403-2202-2402-1903-XXXX, PH:IITK:1505#PH:IITK:1503#PH:IITB:1215#PH:IITM:1703#PH:IITR:1805#PH:IITKgp:1604#PH:IITD:1303#PH:IITB:1207#PH:IITGN:2003#PH:IITH:2103#PH:IISc:1104#PH:IITG:1403#PH:IITI:2202#PH:IITJ:2402#PH:IITBBS:1903#PH:IITB:1212, 3, false, No-Quota-Change, Same, false
M107T61, CY, 1401, OBC, 6, 561, 43, OBC, false, CY304103-M2, 561, 43, --, --, --, 1301-1501-1205-1701-1803-1401-1601-2101-1901-2001-2201-2302-2401, CY:IITD:1301#CY:IITK:1501#CY:IITB:1205#CY:IITM:1701#CY:IITR:1803#CY:IITG:1401#CY:IITKgp:1601#CY:IITH:2101#CY:IITBBS:1901#CY:IITGN:2001#CY:IITI:2201#CY:IITRPR:2302#CY:IITJ:2401, 4, true, No-Quota-Change, Same, false
M113Z47, MA, 1302, SC, 1, 562, 29.33, SC, false, MA327362-M1, 562, 29.33, --, --, --, 1302-1206-1502-1804-XXXX-2203-1603-1902-2102-2002-1402-2301-2403-1702, MA:IITD:1302#MA:IITB:1206#MA:IITK:1502#MA:IITR:1804#MA:IISc:1103#MA:IITI:2203#MA:IITKgp:1603#MA:IITBBS:1902#MA:IITH:2102#MA:IITGN:2002#MA:IITG:1402#MA:IITRPR:2301#MA:IITJ:2403#MA:IITM:1702, 3, false, No-Quota-Change, Same, false
M110H99, CY, 1401, OBC, 9, 563, 43, OBC, false, CY111044-M2, 563, 43, --, --, --, 1102-1501-1301-1205-1701-1601-1803-1211-1401-2101-2001-1901-2201-2401-2302, CY:IISc:1102#CY:IITK:1501#CY:IITD:1301#CY:IITB:1205#CY:IITM:1701#CY:IITKgp:1601#CY:IITR:1803#CY:IITB:1211#CY:IITG:1401#CY:IITH:2101#CY:IITGN:2001#CY:IITBBS:1901#CY:IITI:2201#CY:IITJ:2401#CY:IITRPR:2302, 4, true, No-Quota-Change, Same, false
M116N15, CY, 2101, OBC, 3, 566, 43, OBC, false, CY325140-M2, 566, 43, --, --, --, 1205-1701-2101-1401-2201-2001-1501-2401-1301-1901, CY:IITB:1205#CY:IITM:1701#CY:IITH:2101#CY:IITG:1401#CY:IITI:2201#CY:IITGN:2001#CY:IITK:1501#CY:IITJ:2401#CY:IITD:1301#CY:IITBBS:1901, 4, true, No-Quota-Change, Same, false
M102C41, CY, 1301, SC, 2, 566, 43, SC, false, CY412069-M2, 566, 43, --, --, --, 1601-1301-1501-1102-1205-1701-1901-1803-2201-2302-2401-1401, CY:IITKgp:1601#CY:IITD:1301#CY:IITK:1501#CY:IISc:1102#CY:IITB:1205#CY:IITM:1701#CY:IITBBS:1901#CY:IITR:1803#CY:IITI:2201#CY:IITRPR:2302#CY:IITJ:2401#CY:IITG:1401, 3, false, No-Quota-Change, Same, false
M105F34, CY, 1102, SC, 1, 566, 43, SC, false, CY611026-M2, 566, 43, --, --, --, 1102-1501-1205-1601-1211-1701-1301-1401-2101-1803-2001-1901, CY:IISc:1102#CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IITB:1211#CY:IITM:1701#CY:IITD:1301#CY:IITG:1401#CY:IITH:2101#CY:IITR:1803#CY:IITGN:2001#CY:IITBBS:1901, 3, false, No-Quota-Change, Same, false
M115P64, CY, 1401, OBC, 1, 566, 43, OBC, false, CY304216-M2, 566, 43, --, --, --, 1401-1701-1803-2001-2101-1301-1211-XXXX-1205-1501-2401-2201-1601-1905-1901-2302-1102-XXXX-XXXX-1101, CY:IITG:1401#CY:IITM:1701#CY:IITR:1803#CY:IITGN:2001#CY:IITH:2101#CY:IITD:1301#CY:IITB:1211#CY:IITB:1213#CY:IITB:1205#CY:IITK:1501#CY:IITJ:2401#CY:IITI:2201#CY:IITKgp:1601#CY:IITBBS:1905#CY:IITBBS:1901#CY:IITRPR:2302#CY:IISc:1102#CY:IITB:1210#CY:IITB:1212#CY:IISc:1101, 3, false, No-Quota-Change, Same, false
M104V63, GG, 1602, ST, 1, 568, 29.33, ST, false, GG603216-M2, 568, 29.33, --, --, --, 1602-1201-1801-1904-1905-XXXX, GG:IITKgp:1602#GG:IITB:1201#GG:IITR:1801#GG:IITBBS:1904#GG:IITBBS:1905#GG:IITB:1208, 4, true, No-Quota-Change, Same, false
M103B27, PH, 1903, OBC, 2, 572, 27.33, OBC, false, PH610308-M1, 572, 27.33, --, --, --, 1604-1903-1303-1703-1403-1805-2103-2202-2402-2003-2303, PH:IITKgp:1604#PH:IITBBS:1903#PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITH:2103#PH:IITI:2202#PH:IITJ:2402#PH:IITGN:2003#PH:IITRPR:2303, 4, true, No-Quota-Change, Same, false
M101S59, CY, 1401, OBC, 3, 574, 42.67, OBC, false, CY610122-M2, 574, 42.67, --, --, --, 1601-1501-1401-1301-1701-1803-1901-2101, CY:IITKgp:1601#CY:IITK:1501#CY:IITG:1401#CY:IITD:1301#CY:IITM:1701#CY:IITR:1803#CY:IITBBS:1901#CY:IITH:2101, 3, false, No-Quota-Change, Same, false
M105Q84, PH, 1903, OBC, 4, 576, 27.33, OBC, false, PH807086-M1, 576, 27.33, --, --, --, XXXX-XXXX-1215-1903-1604-2303-1216-1503-1303-1207-1805-1403-2003-2202-2402-2103-1703, PH:IISc:1104#PH:IITK:1505#PH:IITB:1215#PH:IITBBS:1903#PH:IITKgp:1604#PH:IITRPR:2303#PH:IITB:1216#PH:IITK:1503#PH:IITD:1303#PH:IITB:1207#PH:IITR:1805#PH:IITG:1403#PH:IITGN:2003#PH:IITI:2202#PH:IITJ:2402#PH:IITH:2103#PH:IITM:1703, 4, true, No-Quota-Change, Same, false
M117U51, PH, 1403, OBC, 2, 576, 27.33, OBC, false, PH328048-M1, 576, 27.33, --, --, --, 1805-1403-2202-2103-2003-2402-1703-1303-1503-1207, PH:IITR:1805#PH:IITG:1403#PH:IITI:2202#PH:IITH:2103#PH:IITGN:2003#PH:IITJ:2402#PH:IITM:1703#PH:IITD:1303#PH:IITK:1503#PH:IITB:1207, 4, true, No-Quota-Change, Same, false
M102N63, CY, 1401, OBC, 2, 577, 42.67, OBC, false, CY616173-M2, 577, 42.67, --, --, --, 1601-1401-2101-2201-2302-2401-1901-1301-1501-1701-1205-1102-2001-1803, CY:IITKgp:1601#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITRPR:2302#CY:IITJ:2401#CY:IITBBS:1901#CY:IITD:1301#CY:IITK:1501#CY:IITM:1701#CY:IITB:1205#CY:IISc:1102#CY:IITGN:2001#CY:IITR:1803, 4, true, No-Quota-Change, Same, false
M110T51, CY, 1401, OBC, 6, 577, 42.67, OBC, false, CY503044-M2, 577, 42.67, --, --, --, 1301-1501-1205-1701-1803-1401-1601-2101-1901-2201-2001-2401-2302, CY:IITD:1301#CY:IITK:1501#CY:IITB:1205#CY:IITM:1701#CY:IITR:1803#CY:IITG:1401#CY:IITKgp:1601#CY:IITH:2101#CY:IITBBS:1901#CY:IITI:2201#CY:IITGN:2001#CY:IITJ:2401#CY:IITRPR:2302, 4, true, No-Quota-Change, Same, false
M105H15, CY, 1301, GEN-PwD, 1, 577, 42.67, GEN, true, CY320003-M2, 577, 42.67, --, --, --, 1301-1803-1501-1205-1701-2201-2001-1102-1601-2101-1401-2401-2302-1901, CY:IITD:1301#CY:IITR:1803#CY:IITK:1501#CY:IITB:1205#CY:IITM:1701#CY:IITI:2201#CY:IITGN:2001#CY:IISc:1102#CY:IITKgp:1601#CY:IITH:2101#CY:IITG:1401#CY:IITJ:2401#CY:IITRPR:2302#CY:IITBBS:1901, 4, true, No-Quota-Change, Same, false
M101T15, PH, 1403, OBC, 6, 582, 27.33, OBC, false, PH403130-M1, 582, 27.33, --, --, --, 1215-1207-1303-1604-1703-1403-1805-2103-2202-2303-2003-1903-2402, PH:IITB:1215#PH:IITB:1207#PH:IITD:1303#PH:IITKgp:1604#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITH:2103#PH:IITI:2202#PH:IITRPR:2303#PH:IITGN:2003#PH:IITBBS:1903#PH:IITJ:2402, 3, false, No-Quota-Change, Same, false
M107M21, CY, 1901, SC, 3, 586, 42.67, SC, false, CY608107-M2, 586, 42.67, --, --, --, 1601-1501-1901-2101-1401-1301, CY:IITKgp:1601#CY:IITK:1501#CY:IITBBS:1901#CY:IITH:2101#CY:IITG:1401#CY:IITD:1301, 4, true, No-Quota-Change, Same, false
M101N52, PH, 1604, SC, 1, 589, 27.33, SC, false, PH610187-M1, 589, 27.33, --, --, --, 1604-1207-1303-1403-1703-2103-1903-1215, PH:IITKgp:1604#PH:IITB:1207#PH:IITD:1303#PH:IITG:1403#PH:IITM:1703#PH:IITH:2103#PH:IITBBS:1903#PH:IITB:1215, 3, false, No-Quota-Change, Same, false
M110N90, PH, 1403, OBC, 10, 589, 27.33, OBC, false, PH305150-M1, 589, 27.33, --, --, --, XXXX-1215-XXXX-1604-1207-1303-1503-1805-1703-1403-1216-1903-2303-XXXX-1202-1605-2103-2402-2003-2202, PH:IISc:1104#PH:IITB:1215#PH:IITK:1505#PH:IITKgp:1604#PH:IITB:1207#PH:IITD:1303#PH:IITK:1503#PH:IITR:1805#PH:IITM:1703#PH:IITG:1403#PH:IITB:1216#PH:IITBBS:1903#PH:IITRPR:2303#PH:IITB:1209#PH:IITB:1202#PH:IITKgp:1605#PH:IITH:2103#PH:IITJ:2402#PH:IITGN:2003#PH:IITI:2202, 3, false, No-Quota-Change, Same, false
M102C77, CY, 1205, SC, 3, 592, 42.67, SC, false, CY610140-M2, 592, 42.67, --, --, --, 1501-1601-1205-1301-1701-1401-1803-2101-1901-2001-2201-2401, CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1205#CY:IITD:1301#CY:IITM:1701#CY:IITG:1401#CY:IITR:1803#CY:IITH:2101#CY:IITBBS:1901#CY:IITGN:2001#CY:IITI:2201#CY:IITJ:2401, 3, false, No-Quota-Change, Same, false
M101R72, CY, 2001, OBC, 3, 593, 42.33, OBC, false, CY323259-M2, 593, 42.33, --, --, --, 1301-1803-2001-1205-2302-2101-1501-1701-1211-1401, CY:IITD:1301#CY:IITR:1803#CY:IITGN:2001#CY:IITB:1205#CY:IITRPR:2302#CY:IITH:2101#CY:IITK:1501#CY:IITM:1701#CY:IITB:1211#CY:IITG:1401, 3, false, No-Quota-Change, Same, false
M112V44, CY, 1301, SC, 2, 593, 42.33, SC, false, CY612116-M2, 593, 42.33, --, --, --, 1601-1301-1205-1401-1501-1803-1102-2101-1901-2201-1701-2001-2302-2401, CY:IITKgp:1601#CY:IITD:1301#CY:IITB:1205#CY:IITG:1401#CY:IITK:1501#CY:IITR:1803#CY:IISc:1102#CY:IITH:2101#CY:IITBBS:1901#CY:IITI:2201#CY:IITM:1701#CY:IITGN:2001#CY:IITRPR:2302#CY:IITJ:2401, 4, true, No-Quota-Change, Same, false
M113R48, MA, 1702, SC, 4, 595, 29, SC, false, MA613056-M1, 595, 29, --, --, --, 1206-1502-1302-1702, MA:IITB:1206#MA:IITK:1502#MA:IITD:1302#MA:IITM:1702, 4, true, No-Quota-Change, Same, false
M117Q73, PH, 1703, OBC, 8, 595, 27.33, OBC, false, PH515066-M1, 595, 27.33, --, --, --, 1503-1207-1216-1215-1202-1303-XXXX-1703-XXXX-XXXX-1604-1905-2003-1403-XXXX-1605-XXXX-1805-2103-2402-2202-2303, PH:IITK:1503#PH:IITB:1207#PH:IITB:1216#PH:IITB:1215#PH:IITB:1202#PH:IITD:1303#PH:IITB:1209#PH:IITM:1703#PH:IITB:1210#PH:IITK:1505#PH:IITKgp:1604#PH:IITBBS:1905#PH:IITGN:2003#PH:IITG:1403#PH:IITB:1213#PH:IITKgp:1605#PH:IITB:1212#PH:IITR:1805#PH:IITH:2103#PH:IITJ:2402#PH:IITI:2202#PH:IITRPR:2303, 4, true, No-Quota-Change, Same, false
M106R19, BT, 1802, ST, 2, 596, 20.67, ST, false, BT601029-M0, 596, 20.67, --, --, --, 1101-1802, BT:IISc:1101#BT:IITR:1802, 3, false, No-Quota-Change, Same, false
M103V87, CY, 2401, OBC, 3, 597, 42.33, OBC, false, CY301365-M2, 597, 42.33, --, --, --, 1301-1803-2401-2302-1601-1701-2201-1401-2001-2101, CY:IITD:1301#CY:IITR:1803#CY:IITJ:2401#CY:IITRPR:2302#CY:IITKgp:1601#CY:IITM:1701#CY:IITI:2201#CY:IITG:1401#CY:IITGN:2001#CY:IITH:2101, 4, true, No-Quota-Change, Same, false
M107D73, CY, 1701, SC, 2, 597, 42.33, SC, false, CY605140-M2, 597, 42.33, --, --, --, 1601-1701-1401-1301-1205-1501-2101-1803, CY:IITKgp:1601#CY:IITM:1701#CY:IITG:1401#CY:IITD:1301#CY:IITB:1205#CY:IITK:1501#CY:IITH:2101#CY:IITR:1803, 4, true, No-Quota-Change, Same, false
M102F61, CY, 1901, OBC, 4, 597, 42.33, OBC, false, CY313291-M2, 597, 42.33, --, --, --, 1102-1205-1301-1901-1501-1601-1803-1701-1401-2101-2201-2001-2302-2401, CY:IISc:1102#CY:IITB:1205#CY:IITD:1301#CY:IITBBS:1901#CY:IITK:1501#CY:IITKgp:1601#CY:IITR:1803#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101#CY:IITI:2201#CY:IITGN:2001#CY:IITRPR:2302#CY:IITJ:2401, 4, true, No-Quota-Change, Same, false
M109K47, PH, 1403, OBC, 6, 601, 27, OBC, false, PH413001-M1, 601, 27, --, --, --, 1604-1207-1503-1303-1703-1403-1805-2103-XXXX-2402-1903-2003-2202-2303, PH:IITKgp:1604#PH:IITB:1207#PH:IITK:1503#PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITH:2103#PH:IISc:1104#PH:IITJ:2402#PH:IITBBS:1903#PH:IITGN:2003#PH:IITI:2202#PH:IITRPR:2303, 3, false, No-Quota-Change, Same, false
M110E13, PH, 1703, OBC, 5, 601, 27, OBC, false, PH514142-M1, 601, 27, --, --, --, XXXX-1503-1207-1303-1703-1604-XXXX-1403-1216-1202-1215-1805-2003-2103-XXXX-XXXX-1605, PH:IISc:1104#PH:IITK:1503#PH:IITB:1207#PH:IITD:1303#PH:IITM:1703#PH:IITKgp:1604#PH:IITK:1505#PH:IITG:1403#PH:IITB:1216#PH:IITB:1202#PH:IITB:1215#PH:IITR:1805#PH:IITGN:2003#PH:IITH:2103#PH:IITB:1209#PH:IITB:1213#PH:IITKgp:1605, 3, true, No-Quota-Change, Improved , false
M104K60, CY, 1401, SC, 5, 602, 42.33, SC, false, CY607125-M2, 602, 42.33, --, --, --, 1601-1205-1211-1501-1401-1301-1102-1901-1905-2101-2201-2001-1803-2302-2401, CY:IITKgp:1601#CY:IITB:1205#CY:IITB:1211#CY:IITK:1501#CY:IITG:1401#CY:IITD:1301#CY:IISc:1102#CY:IITBBS:1901#CY:IITBBS:1905#CY:IITH:2101#CY:IITI:2201#CY:IITGN:2001#CY:IITR:1803#CY:IITRPR:2302#CY:IITJ:2401, 4, true, No-Quota-Change, Same, false
M117X55, CY, 1401, OBC, 4, 602, 42.33, OBC, false, CY309151-M2, 602, 42.33, --, --, --, 1301-1803-1701-1401-2101-2001-1901, CY:IITD:1301#CY:IITR:1803#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101#CY:IITGN:2001#CY:IITBBS:1901, 4, true, No-Quota-Change, Same, false
M111Y71, BT, 1802, ST, 1, 604, 20.67, ST, false, BT101046-M0, 604, 20.67, --, --, --, 1802-1101-XXXX, BT:IITR:1802#BT:IISc:1101#BT:IITB:1210, 4, true, No-Quota-Change, Same, false
M106W98, PH, 1403, OBC, 9, 607, 27, OBC, false, PH501035-M1, 607, 27, --, --, --, 1215-1207-XXXX-1503-XXXX-1303-1604-1805-1403-1703-2003-1903-2202-2303-2103-2402, PH:IITB:1215#PH:IITB:1207#PH:IITB:1212#PH:IITK:1503#PH:IITK:1505#PH:IITD:1303#PH:IITKgp:1604#PH:IITR:1805#PH:IITG:1403#PH:IITM:1703#PH:IITGN:2003#PH:IITBBS:1903#PH:IITI:2202#PH:IITRPR:2303#PH:IITH:2103#PH:IITJ:2402, 4, true, No-Quota-Change, Same, false
M106H37, PH, 1403, SC, 2, 607, 27, SC, false, PH608031-M1, 607, 27, --, --, --, 1503-1403-1604-1805, PH:IITK:1503#PH:IITG:1403#PH:IITKgp:1604#PH:IITR:1805, 4, true, No-Quota-Change, Same, false
M102Z69, MA, 1702, SC, 4, 608, 28.67, SC, false, MA607085-M1, 608, 28.67, --, --, --, XXXX-1206-1502-1702-1603-1402-1302-2002-1804-2102-2203-2403, MA:IISc:1103#MA:IITB:1206#MA:IITK:1502#MA:IITM:1702#MA:IITKgp:1603#MA:IITG:1402#MA:IITD:1302#MA:IITGN:2002#MA:IITR:1804#MA:IITH:2102#MA:IITI:2203#MA:IITJ:2403, 4, true, No-Quota-Change, Same, false
M110J78, PH, 1403, OBC, 6, 616, 27, OBC, false, PH305143-M1, 616, 27, --, --, --, 1303-1703-XXXX-XXXX-XXXX-1403-XXXX-XXXX, PH:IITD:1303#PH:IITM:1703#PH:IITK:1505#PH:IITB:1212#PH:IITB:1209#PH:IITG:1403#PH:IITB:1210#PH:IITB:1213, 4, true, No-Quota-Change, Same, false
M113X81, CY, 1401, OBC, 8, 620, 41.67, OBC, false, CY410112-M2, 620, 41.67, --, --, --, 1102-1501-1601-1211-1205-1301-1701-1401-2101-1803-2201-2302-1901-2001-2401, CY:IISc:1102#CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1211#CY:IITB:1205#CY:IITD:1301#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101#CY:IITR:1803#CY:IITI:2201#CY:IITRPR:2302#CY:IITBBS:1901#CY:IITGN:2001#CY:IITJ:2401, 3, false, No-Quota-Change, Same, false
M104F26, CY, 2101, OBC, 6, 620, 41.67, OBC, false, CY412078-M2, 620, 41.67, --, --, --, 1501-1601-1205-1301-1701-2101-2001-1901-2302-1803-1905-XXXX-XXXX-1211, CY:IITK:1501#CY:IITKgp:1601#CY:IITB:1205#CY:IITD:1301#CY:IITM:1701#CY:IITH:2101#CY:IITGN:2001#CY:IITBBS:1901#CY:IITRPR:2302#CY:IITR:1803#CY:IITBBS:1905#CY:IITB:1213#CY:IITB:1212#CY:IITB:1211, 4, true, No-Quota-Change, Same, false
M107Z79, CY, 1401, SC, 4, 623, 41.67, SC, false, CY605149-M2, 623, 41.67, --, --, --, 1601-1205-1501-1401-1301-1901-1803, CY:IITKgp:1601#CY:IITB:1205#CY:IITK:1501#CY:IITG:1401#CY:IITD:1301#CY:IITBBS:1901#CY:IITR:1803, 4, true, No-Quota-Change, Same, false
M112Q52, CY, 1701, SC, 4, 623, 41.67, SC, false, CY612111-M2, 623, 41.67, --, --, --, 1501-1205-1601-1701-1401-1301-1803-2101, CY:IITK:1501#CY:IITB:1205#CY:IITKgp:1601#CY:IITM:1701#CY:IITG:1401#CY:IITD:1301#CY:IITR:1803#CY:IITH:2101, 4, true, No-Quota-Change, Same, false
M104Y61, PH, 1403, OBC, 3, 629, 27, OBC, false, PH326145-M1, 629, 27, --, --, --, 1216-1703-1403-1805-2003-1303-1604-1202-2202-XXXX-2103-2303-XXXX-1903-2402, PH:IITB:1216#PH:IITM:1703#PH:IITG:1403#PH:IITR:1805#PH:IITGN:2003#PH:IITD:1303#PH:IITKgp:1604#PH:IITB:1202#PH:IITI:2202#PH:IITB:1212#PH:IITH:2103#PH:IITRPR:2303#PH:IITB:1213#PH:IITBBS:1903#PH:IITJ:2402, 3, false, No-Quota-Change, Same, false
M114R82, PH, 2003, OBC, 9, 630, 26.67, OBC, false, PH515007-M1, 630, 26.67, --, --, --, 1303-1503-1207-1216-1202-1805-1703-1604-2003-2103-1605-2202-1903-2402-2303-1403-XXXX-XXXX-1215-XXXX-XXXX-XXXX-1905-XXXX, PH:IITD:1303#PH:IITK:1503#PH:IITB:1207#PH:IITB:1216#PH:IITB:1202#PH:IITR:1805#PH:IITM:1703#PH:IITKgp:1604#PH:IITGN:2003#PH:IITH:2103#PH:IITKgp:1605#PH:IITI:2202#PH:IITBBS:1903#PH:IITJ:2402#PH:IITRPR:2303#PH:IITG:1403#PH:IISc:1104#PH:IITK:1505#PH:IITB:1215#PH:IITB:1212#PH:IITB:1213#PH:IITB:1209#PH:IITBBS:1905#PH:IITB:1210, 3, false, No-Quota-Change, Same, false
M108S94, CY, 2101, OBC, 6, 630, 41.67, OBC, false, CY302112-M2, 630, 41.67, --, --, --, 1301-1803-1205-1701-1401-2101, CY:IITD:1301#CY:IITR:1803#CY:IITB:1205#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101, 4, true, No-Quota-Change, Same, false
M102V65, PH, 1605, OBC, 4, 631, 26.67, OBC, false, PH326026-M1, 631, 26.67, --, --, --, 1202-1207-1503-1605-1403-1303-1805-1604-1703-2103-1903-2202-2003-2402-2303, PH:IITB:1202#PH:IITB:1207#PH:IITK:1503#PH:IITKgp:1605#PH:IITG:1403#PH:IITD:1303#PH:IITR:1805#PH:IITKgp:1604#PH:IITM:1703#PH:IITH:2103#PH:IITBBS:1903#PH:IITI:2202#PH:IITGN:2003#PH:IITJ:2402#PH:IITRPR:2303, 4, true, No-Quota-Change, Same, false
M105U61, PH, 1403, OBC, 4, 631, 26.67, OBC, false, PH611172-M1, 631, 26.67, --, --, --, 1604-1303-1703-1403-2103-1805-2003-1903, PH:IITKgp:1604#PH:IITD:1303#PH:IITM:1703#PH:IITG:1403#PH:IITH:2103#PH:IITR:1805#PH:IITGN:2003#PH:IITBBS:1903, 3, false, No-Quota-Change, Same, false
M102Z38, PH, 1403, OBC, 6, 631, 26.67, OBC, false, PH205192-M1, 631, 26.67, --, --, --, 1207-1503-1703-1303-1805-1403-2103-XXXX-2003-2202-2402-1604-1903-2303, PH:IITB:1207#PH:IITK:1503#PH:IITM:1703#PH:IITD:1303#PH:IITR:1805#PH:IITG:1403#PH:IITH:2103#PH:IISc:1104#PH:IITGN:2003#PH:IITI:2202#PH:IITJ:2402#PH:IITKgp:1604#PH:IITBBS:1903#PH:IITRPR:2303, 3, false, No-Quota-Change, Same, false
M102V97, PH, 1605, OBC, 4, 631, 26.67, OBC, false, PH326028-M1, 631, 26.67, --, --, --, 1202-1207-1503-1605-1403-1303-1805-1604-1703-2103-1903-2202-2003-2402-2303, PH:IITB:1202#PH:IITB:1207#PH:IITK:1503#PH:IITKgp:1605#PH:IITG:1403#PH:IITD:1303#PH:IITR:1805#PH:IITKgp:1604#PH:IITM:1703#PH:IITH:2103#PH:IITBBS:1903#PH:IITI:2202#PH:IITGN:2003#PH:IITJ:2402#PH:IITRPR:2303, 4, true, No-Quota-Change, Same, false
M108K64, CY, 2101, OBC, 6, 635, 41.33, OBC, false, CY110006-M2, 635, 41.33, --, --, --, 1102-1701-1205-1301-1501-2101-1601-1803-1401-2201-2302-2001-1901-1211-2401-XXXX-XXXX-1905-XXXX, CY:IISc:1102#CY:IITM:1701#CY:IITB:1205#CY:IITD:1301#CY:IITK:1501#CY:IITH:2101#CY:IITKgp:1601#CY:IITR:1803#CY:IITG:1401#CY:IITI:2201#CY:IITRPR:2302#CY:IITGN:2001#CY:IITBBS:1901#CY:IITB:1211#CY:IITJ:2401#CY:IITB:1212#CY:IITB:1213#CY:IITBBS:1905#CY:IITB:1210, 4, true, No-Quota-Change, Same, false
M114X49, CY, 2101, OBC, 7, 637, 41.33, OBC, false, CY302231-M2, 637, 41.33, --, --, --, 1205-1301-1501-1803-1701-1401-2101-2001-2201-2401-1901-1601-1211-XXXX-1905-XXXX-XXXX-2302, CY:IITB:1205#CY:IITD:1301#CY:IITK:1501#CY:IITR:1803#CY:IITM:1701#CY:IITG:1401#CY:IITH:2101#CY:IITGN:2001#CY:IITI:2201#CY:IITJ:2401#CY:IITBBS:1901#CY:IITKgp:1601#CY:IITB:1211#CY:IITB:1212#CY:IITBBS:1905#CY:IITB:1213#CY:IITB:1210#CY:IITRPR:2302, 4, true, No-Quota-Change, Same, false
M102N74, CY, 1901, OBC, 6, 637, 41.33, OBC, false, CY403017-M2, 637, 41.33, --, --, --, 1501-1601-1401-1701-1102-1901-2401, CY:IITK:1501#CY:IITKgp:1601#CY:IITG:1401#CY:IITM:1701#CY:IISc:1102#CY:IITBBS:1901#CY:IITJ:2401, 4, true, No-Quota-Change, Same, false
