Application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, Is_accepted, Is_rejected, Remark, StatusId, autoUpgrade
M112S16, 1504, MS, SC, 1, 349, 21.67, round2, null, null, null,3, false
M107D31, 1603, MA, OBC, 4, 350, 33.33, round2, null, null, null,3, false
M106W69, 1502, MA, SC, 3, 350, 33.33, round2, null, null, null,4, true
M107S65, 1501, CY, SC, 1, 351, 48, round2, null, null, null,3, false
M105J36, 1501, CY, OBC, 1, 351, 48, round2, null, null, null,3, false
M106Z30, 1201, GG, ST, 1, 352, 38.67, round2, null, null, null,3, false
M114X37, 1603, MA, OBC, 6, 354, 33.33, round2, null, null, null,4, true
M104S28, 1301, CY, OBC, 1, 356, 47.67, round2, null, null, null,3, false
M105F23, 1601, CY, SC, 1, 356, 47.67, round2, null, null, null,3, false
M106K79, 1101, BL, ST, 1, 357, 35.33, round2, null, null, null,3, false
M102C60, 1501, CY, SC, 1, 360, 47.67, round2, null, null, null,3, false
M116J70, 1301, CY, OBC, 1, 360, 47.67, round2, null, null, null,3, false
M117J34, 1501, CY, OBC, 2, 360, 47.67, round2, null, null, null,4, true
M109N41, 1212, CY, GEN, 17, 360, 47.67, round2, null, null, null,3, false
M109G68, 1702, MA, OBC, 4, 361, 33.33, round2, null, null, null,4, true
M105A87, 1402, MA, OBC, 2, 362, 33, round2, null, null, null,3, false
M102Q95, 1702, MA, OBC, 4, 363, 33, round2, null, null, null,3, false
M116N91, 1801, GG, OBC-PwD, 2, 363, 37.67, round2, null, null, null,4, true
M102E63, 1702, MA, OBC, 2, 363, 33, round2, null, null, null,4, true
M109F44, 1604, PH, OBC, 1, 365, 32, round2, null, null, null,3, false
M105K80, 1501, CY, OBC, 2, 366, 47.67, round2, null, null, null,4, true
M103X93, 1202, PH, SC, 1, 367, 31.67, round2, null, null, null,3, false
M117Z27, 1902, MA, OBC, 5, 368, 33, round2, null, null, null,3, false
M109B47, 1702, MA, OBC, 4, 368, 33, round2, null, null, null,4, true
M101W68, 1603, MA, OBC, 2, 370, 33, round2, null, null, null,4, true
M110D94, 1702, MA, OBC, 5, 370, 33, round2, null, null, null,3, true
M112N86, 2301, MA, OBC, 4, 370, 33, round2, null, null, null,4, true
M106N57, 1605, GG, SC, 3, 370, 37.67, round2, null, null, null,4, true
M107U96, 1603, MA, OBC, 7, 370, 33, round2, null, null, null,3, false
M104V76, 1702, MA, SC, 2, 370, 33, round2, null, null, null,4, true
M109H62, 1213, PH, GEN, 4, 373, 31.67, round2, null, null, null,3, false
M108P83, 1303, PH, OBC, 3, 377, 31.67, round2, null, null, null,3, false
M114W65, 1703, PH, OBC, 2, 378, 31.33, round2, null, null, null,4, true
M103J93, 1501, CY, OBC, 2, 378, 47.33, round2, null, null, null,4, true
M105D60, 1402, MA, OBC, 5, 379, 32.67, round2, null, null, null,4, true
M104F60, 1402, MA, OBC, 6, 380, 32.67, round2, null, null, null,4, true
M111W86, 1402, MA, OBC, 6, 380, 32.67, round2, null, null, null,4, true
M101U61, 1204, BT, ST, 3, 383, 23.33, round2, null, null, null,3, false
M110X52, 1202, PH, OBC, 1, 384, 31.33, round2, null, null, null,3, true
M107Y50, 1204, BT, ST, 2, 386, 23.33, round2, null, null, null,3, false
M103Q35, 1604, PH, OBC, 4, 387, 31.33, round2, null, null, null,3, false
M107H47, 1501, CY, OBC, 2, 388, 47, round2, null, null, null,3, false
M111Y85, 1601, CY, OBC, 2, 388, 47, round2, null, null, null,4, true
M103A26, 1301, CY, OBC, 1, 388, 47, round2, null, null, null,3, false
M111U92, 2102, MA, OBC, 4, 389, 32.67, round2, null, null, null,4, true
M102S78, 1212, CY, GEN, 8, 392, 47, round2, null, null, null,1, true
M104V82, 1303, PH, OBC, 2, 393, 31, round2, null, null, null,3, false
M103V19, 1303, PH, OBC, 2, 393, 31, round2, null, null, null,4, true
M115W84, 1604, PH, ST, 1, 393, 31, round2, null, null, null,3, false
M115J77, 1501, CY, OBC, 2, 394, 47, round2, null, null, null,1, true
M104D67, 1402, MA, OBC, 5, 397, 32.33, round2, null, null, null,4, true
M122H83, 1303, PH, OBC, 3, 398, 31, round2, null, null, null,3, false
M105W42, 1501, CY, SC, 1, 398, 46.67, round2, null, null, null,3, false
M122E29, 1802, BT, SC, 1, 398, 23, round2, null, null, null,3, false
M116A18, 1902, MA, SC, 4, 398, 32.33, round2, null, null, null,4, true
M107P36, 1402, MA, OBC, 3, 398, 32.33, round2, null, null, null,3, false
M107X19, 1402, MA, OBC, 5, 402, 32.33, round2, null, null, null,4, true
M107N69, 1401, CY, OBC, 1, 402, 46.67, round2, null, null, null,3, false
M112V38, 1302, MA, SC, 3, 402, 32.33, round2, null, null, null,4, true
M109S85, 1303, PH, OBC, 3, 403, 31, round2, null, null, null,3, true
M115M18, 1802, BT, SC, 1, 409, 23, round2, null, null, null,4, true
M110T73, 1301, CY, SC, 1, 409, 46.33, round2, null, null, null,3, false
M111U85, 1402, MA, OBC, 5, 410, 32, round2, null, null, null,4, true
M101D16, 2103, PH, OBC, 5, 410, 30.67, round2, null, null, null,4, true
M113V76, 1301, CY, OBC, 2, 411, 46.33, round2, null, null, null,3, false
M107R42, 1604, PH, OBC, 4, 413, 30.67, round2, null, null, null,3, false
M121F76, 1503, PH, SC, 1, 414, 30.67, round2, null, null, null,4, true
M103F80, 2002, MA, OBC, 3, 415, 32, round2, null, null, null,4, true
M104E36, 2301, MA, OBC, 1, 415, 32, round2, null, null, null,3, false
M105Z81, 1302, MA, SC, 1, 415, 32, round2, null, null, null,3, false
M103Z52, 1601, CY, OBC, 2, 416, 46, round2, null, null, null,4, true
M109C35, 1802, BT, SC, 5, 416, 22.67, round2, null, null, null,1, true
M112S29, 1604, PH, OBC, 2, 416, 30.67, round2, null, null, null,3, false
M102M73, 1805, PH, OBC, 4, 416, 30.67, round2, null, null, null,3, false
M106K30, 1501, CY, OBC, 1, 416, 46, round2, null, null, null,3, false
M105P62, 1601, CY, OBC, 1, 419, 46, round2, null, null, null,4, true
M107C15, 1303, PH, OBC, 3, 420, 30.33, round2, null, null, null,3, true
M101M84, 1216, PH, OBC, 8, 425, 30.33, round2, null, null, null,3, false
M108R58, 1301, CY, OBC, 1, 426, 46, round2, null, null, null,3, false
M109M40, 1402, MA, OBC, 7, 427, 31.67, round2, null, null, null,4, true
M104D15, 1302, MA, SC, 4, 427, 31.67, round2, null, null, null,3, false
M111G92, 1402, MA, OBC, 6, 427, 31.67, round2, null, null, null,4, true
M108W38, 1301, CY, OBC, 3, 428, 46, round2, null, null, null,3, false
M102J14, 1601, CY, OBC, 5, 431, 46, round2, null, null, null,3, true
M104B68, 1805, PH, OBC, 5, 435, 30.33, round2, null, null, null,4, true
M115X89, 1601, CY, SC, 1, 436, 45.67, round2, null, null, null,4, true
M106K91, 1402, MA, OBC, 8, 437, 31.67, round2, null, null, null,3, true
M104D50, 1402, MA, OBC, 2, 438, 31.33, round2, null, null, null,3, true
M108J76, 2002, MA, OBC, 8, 438, 31.33, round2, null, null, null,4, true
M109P78, 1604, PH, SC, 1, 441, 30, round2, null, null, null,3, false
M105E84, 1803, CY, OBC, 4, 442, 45.67, round2, null, null, null,4, true
M110G11, 2002, MA, OBC, 8, 443, 31.33, round2, null, null, null,4, true
M112C62, 2102, MA, OBC, 8, 443, 31.33, round2, null, null, null,4, true
M103M99, 1701, CY, OBC, 5, 445, 45.67, round2, null, null, null,3, false
M108Z44, 1701, CY, OBC, 4, 445, 45.67, round2, null, null, null,4, true
M108W31, 2002, MA, OBC, 5, 447, 31.33, round2, null, null, null,4, true
M111H55, 2002, MA, OBC, 10, 447, 31.33, round2, null, null, null,4, true
M107E54, 1601, CY, SC, 1, 448, 45.33, round2, null, null, null,3, false
M103V83, 2102, MA, OBC, 8, 451, 31.33, round2, null, null, null,3, true
M104T46, 1803, CY, OBC, 2, 451, 45.33, round2, null, null, null,4, true
M102N67, 1205, CY, SC, 1, 451, 45.33, round2, null, null, null,3, false
M102A24, 1601, CY, SC, 1, 451, 45.33, round2, null, null, null,3, false
M105Z82, 1703, PH, OBC, 3, 453, 29.67, round2, null, null, null,4, true
M112H62, 1805, PH, OBC, 4, 454, 29.67, round2, null, null, null,4, true
M116F42, 1902, MA, OBC, 1, 455, 31, round2, null, null, null,3, true
M117Y95, 1902, MA, OBC, 5, 455, 31, round2, null, null, null,3, true
M112H77, 2102, MA, OBC, 8, 461, 31, round2, null, null, null,3, true
M109P45, 1701, CY, OBC, 4, 463, 45, round2, null, null, null,4, true
M101H53, 1803, CY, OBC, 5, 466, 45, round2, null, null, null,4, true
M115V31, 1905, MS, SC, 4, 467, 18.67, round2, null, null, null,3, false
M102X98, 2301, MA, OBC, 9, 467, 31, round2, null, null, null,3, true
M101Q92, 1902, MA, OBC, 10, 468, 30.67, round2, null, null, null,3, true
M108K81, 1805, PH, OBC, 5, 470, 29.67, round2, null, null, null,3, true
M120U11, 1803, CY, OBC, 2, 470, 45, round2, null, null, null,4, true
M104J52, 1703, PH, OBC, 5, 471, 29.67, round2, null, null, null,3, false
M109M22, 1213, CY, GEN, 2, 472, 45, round2, null, null, null,3, false
M122B38, 1215, PH, OBC, 3, 472, 29.33, round2, null, null, null,3, true
M108E89, 1601, CY, SC, 1, 478, 44.67, round2, null, null, null,3, false
M107Y89, 1604, PH, OBC, 1, 478, 29.33, round2, null, null, null,3, true
M102V36, 1701, CY, OBC, 5, 480, 44.67, round2, null, null, null,4, true
M105H81, 1701, CY, OBC, 3, 482, 44.33, round2, null, null, null,4, true
M107Q46, 1205, CY, SC, 3, 484, 44.33, round2, null, null, null,3, false
M105G82, 1803, CY, OBC, 3, 484, 44.33, round2, null, null, null,3, true
M103B57, 1301, CY, SC, 1, 484, 44.33, round2, null, null, null,3, false
M114S87, 2203, MA, OBC, 8, 485, 30.33, round2, null, null, null,1, true
M106V81, 2203, MA, OBC, 8, 485, 30.33, round2, null, null, null,1, true
M105V35, 2203, MA, OBC, 8, 485, 30.33, round2, null, null, null,1, true
M103U51, 2403, MA, OBC, 12, 490, 30.33, round2, null, null, null,1, true
M121G46, 2403, MA, OBC, 8, 490, 30.33, round2, null, null, null,1, true
M101D85, 1604, PH, OBC, 1, 493, 29, round2, null, null, null,3, true
M107G75, 1703, PH, OBC, 3, 493, 29, round2, null, null, null,4, true
M106D95, 1701, CY, OBC, 3, 494, 44.33, round2, null, null, null,4, true
M101X84, 1212, MA, GEN, 8, 497, 30.33, round2, null, null, null,4, true
M108H64, 1905, MA, OBC, 15, 497, 30.33, round2, null, null, null,4, true
M105B67, 1202, PH, SC, 1, 499, 29, round2, null, null, null,3, false
M107E47, 1701, CY, OBC, 6, 501, 44.33, round2, null, null, null,4, true
M111Q54, 1703, PH, OBC, 6, 502, 28.67, round2, null, null, null,4, true
M106J86, 1701, CY, OBC, 4, 505, 44, round2, null, null, null,4, true
M109P53, 2302, CY, OBC, 4, 507, 44, round2, null, null, null,3, false
M106U79, 1701, CY, OBC, 2, 516, 44, round2, null, null, null,4, true
M107V21, 1701, CY, OBC, 3, 520, 44, round2, null, null, null,4, true
M109B52, 1201, GG, ST, 1, 521, 31, round2, null, null, null,3, false
M105J19, 1205, CY, SC, 2, 524, 43.67, round2, null, null, null,4, true
M109Q80, 1703, PH, OBC, 5, 525, 28.33, round2, null, null, null,4, true
M109J10, 1401, CY, OBC, 4, 528, 43.67, round2, null, null, null,4, true
M107U23, 1701, CY, OBC, 2, 528, 43.67, round2, null, null, null,3, false
M101W49, 1302, MA, SC, 2, 531, 30, round2, null, null, null,3, false
M106E37, 1703, PH, OBC, 8, 533, 28, round2, null, null, null,4, true
M104R20, 1207, PH, SC, 2, 533, 28, round2, null, null, null,4, true
M105F15, 1701, CY, OBC, 4, 537, 43.67, round2, null, null, null,3, false
M113B86, 1701, CY, OBC, 5, 537, 43.67, round2, null, null, null,3, true
M110U44, 1211, CY, SC, 2, 537, 43.67, round2, null, null, null,4, true
M103N43, 2101, CY, OBC, 2, 537, 43.67, round2, null, null, null,4, true
M101Z12, 1703, PH, OBC, 8, 538, 28, round2, null, null, null,4, true
M117K53, 1504, MS, SC, 1, 541, 16.67, round2, null, null, null,3, false
M101T95, 1703, PH, OBC, 6, 543, 28, round2, null, null, null,3, true
M107K79, 1302, MA, ST, 1, 546, 29.67, round2, null, null, null,3, false
M108U74, 1302, MA, SC, 3, 546, 29.67, round2, null, null, null,4, true
M102H66, 1504, MS, SC, 2, 551, 16.67, round2, null, null, null,1, true
M107Y71, 1401, CY, OBC, 7, 551, 43.33, round2, null, null, null,3, false
M102F82, 1401, CY, OBC, 4, 551, 43.33, round2, null, null, null,4, true
M103B83, 1403, PH, OBC, 6, 552, 27.67, round2, null, null, null,3, false
M112B69, 2402, PH, OBC, 1, 552, 27.67, round2, null, null, null,4, true
M102U75, 1401, CY, OBC, 2, 555, 43.33, round2, null, null, null,3, false
M107B53, 1207, PH, SC, 4, 556, 27.67, round2, null, null, null,3, false
M112C84, 1403, PH, OBC, 3, 561, 27.67, round2, null, null, null,4, true
M111E93, 1703, PH, OBC, 4, 561, 27.67, round2, null, null, null,3, true
M107T61, 1401, CY, OBC, 6, 561, 43, round2, null, null, null,4, true
M113Z47, 1302, MA, SC, 1, 562, 29.33, round2, null, null, null,3, false
M110H99, 1401, CY, OBC, 9, 563, 43, round2, null, null, null,4, true
M116N15, 2101, CY, OBC, 3, 566, 43, round2, null, null, null,4, true
M102C41, 1301, CY, SC, 2, 566, 43, round2, null, null, null,3, false
M105F34, 1102, CY, SC, 1, 566, 43, round2, null, null, null,3, false
M115P64, 1401, CY, OBC, 1, 566, 43, round2, null, null, null,3, false
M104V63, 1602, GG, ST, 1, 568, 29.33, round2, null, null, null,4, true
M103B27, 1903, PH, OBC, 2, 572, 27.33, round2, null, null, null,4, true
M101S59, 1401, CY, OBC, 3, 574, 42.67, round2, null, null, null,3, false
M105Q84, 1903, PH, OBC, 4, 576, 27.33, round2, null, null, null,4, true
M117U51, 1403, PH, OBC, 2, 576, 27.33, round2, null, null, null,4, true
M102N63, 1401, CY, OBC, 2, 577, 42.67, round2, null, null, null,4, true
M110T51, 1401, CY, OBC, 6, 577, 42.67, round2, null, null, null,4, true
M105H15, 1301, CY, GEN-PwD, 1, 577, 42.67, round2, null, null, null,4, true
M101T15, 1403, PH, OBC, 6, 582, 27.33, round2, null, null, null,3, false
M107M21, 1901, CY, SC, 3, 586, 42.67, round2, null, null, null,4, true
M101N52, 1604, PH, SC, 1, 589, 27.33, round2, null, null, null,3, false
M110N90, 1403, PH, OBC, 10, 589, 27.33, round2, null, null, null,3, false
M102C77, 1205, CY, SC, 3, 592, 42.67, round2, null, null, null,3, false
M101R72, 2001, CY, OBC, 3, 593, 42.33, round2, null, null, null,3, false
M112V44, 1301, CY, SC, 2, 593, 42.33, round2, null, null, null,4, true
M113R48, 1702, MA, SC, 4, 595, 29, round2, null, null, null,4, true
M117Q73, 1703, PH, OBC, 8, 595, 27.33, round2, null, null, null,3, true
M106R19, 1802, BT, ST, 2, 596, 20.67, round2, null, null, null,3, false
M103V87, 2401, CY, OBC, 3, 597, 42.33, round2, null, null, null,4, true
M107D73, 1701, CY, SC, 2, 597, 42.33, round2, null, null, null,4, true
M102F61, 1901, CY, OBC, 4, 597, 42.33, round2, null, null, null,4, true
M109K47, 1403, PH, OBC, 6, 601, 27, round2, null, null, null,3, false
M110E13, 1403, PH, OBC, 8, 601, 27, round2, null, null, null,4, true
M104K60, 1401, CY, SC, 5, 602, 42.33, round2, null, null, null,4, true
M117X55, 1401, CY, OBC, 4, 602, 42.33, round2, null, null, null,4, true
M111Y71, 1802, BT, ST, 1, 604, 20.67, round2, null, null, null,4, true
M106W98, 1403, PH, OBC, 9, 607, 27, round2, null, null, null,4, true
M106H37, 1403, PH, SC, 2, 607, 27, round2, null, null, null,4, true
M102Z69, 1702, MA, SC, 4, 608, 28.67, round2, null, null, null,4, true
M110J78, 1403, PH, OBC, 6, 616, 27, round2, null, null, null,4, true
M113X81, 1401, CY, OBC, 8, 620, 41.67, round2, null, null, null,3, true
M104F26, 2101, CY, OBC, 6, 620, 41.67, round2, null, null, null,4, true
M107Z79, 1401, CY, SC, 4, 623, 41.67, round2, null, null, null,4, true
M112Q52, 1701, CY, SC, 4, 623, 41.67, round2, null, null, null,4, true
M104Y61, 1403, PH, OBC, 3, 629, 27, round2, null, null, null,3, false
M114R82, 2003, PH, OBC, 9, 630, 26.67, round2, null, null, null,3, false
M108S94, 2101, CY, OBC, 6, 630, 41.67, round2, null, null, null,4, true
M102V65, 1605, PH, OBC, 4, 631, 26.67, round2, null, null, null,4, true
M105U61, 1403, PH, OBC, 4, 631, 26.67, round2, null, null, null,3, false
M102Z38, 1403, PH, OBC, 6, 631, 26.67, round2, null, null, null,3, false
M102V97, 1605, PH, OBC, 4, 631, 26.67, round2, null, null, null,4, true
M108K64, 2101, CY, OBC, 6, 635, 41.33, round2, null, null, null,4, true
M114X49, 2101, CY, OBC, 7, 637, 41.33, round2, null, null, null,4, true
M102N74, 1901, CY, OBC, 6, 637, 41.33, round2, null, null, null,4, true
M105U25, 1701, CY, SC, 4, 637, 41.33, round2, null, null, null,4, true
M105X64, 1605, GG, ST, 4, 641, 26.67, round2, null, null, null,3, false
M114G33, 2202, PH, OBC, 2, 641, 26.67, round2, null, null, null,3, false
M102Y85, 1403, PH, OBC, 3, 641, 26.67, round2, null, null, null,3, true
M106X67, 2101, CY, OBC, 6, 643, 41.33, round2, null, null, null,3, true
M110N43, 2202, PH, OBC, 4, 647, 26.67, round2, null, null, null,4, true
M107R46, 1903, PH, OBC, 1, 647, 26.67, round2, null, null, null,3, false
M102F86, 1903, PH, OBC, 2, 647, 26.67, round2, null, null, null,4, true
M101X14, 2001, CY, OBC, 7, 647, 41, round2, null, null, null,3, false
M117V35, 2303, PH, OBC, 5, 647, 26.67, round2, null, null, null,4, true
M116V66, 2101, CY, OBC, 10, 649, 41, round2, null, null, null,3, true
M117B78, 2402, PH, OBC, 9, 651, 26.67, round2, null, null, null,4, true
M115H36, 1901, CY, OBC, 7, 652, 41, round2, null, null, null,3, false
M101N76, 2001, CY, OBC, 7, 652, 41, round2, null, null, null,3, true
M107E46, 2302, CY, OBC, 11, 652, 41, round2, null, null, null,4, true
M102N49, 1604, PH, SC, 4, 654, 26.67, round2, null, null, null,3, false
M106F52, 1903, PH, OBC, 5, 658, 26.33, round2, null, null, null,3, true
M115C15, 1205, CY, GEN-PwD, 2, 661, 41, round2, null, null, null,4, true
M107A75, 2303, PH, OBC, 5, 663, 26.33, round2, null, null, null,4, true
M113X58, 1605, PH, OBC, 7, 663, 26.33, round2, null, null, null,3, false
M102C39, 2103, PH, OBC, 5, 663, 26.33, round2, null, null, null,3, false
M117X41, 1504, MS, ST, 2, 665, 14.33, round2, null, null, null,4, true
M106F45, 1905, PH, OBC, 4, 669, 26.33, round2, null, null, null,1, true
M104N60, 1602, GG, ST, 1, 673, 25.67, round2, null, null, null,3, true
M107Y70, 2001, CY, OBC, 11, 674, 40.33, round2, null, null, null,3, true
M111X39, 2001, CY, OBC, 9, 675, 40.33, round2, null, null, null,3, true
M108M98, 2201, CY, OBC, 10, 675, 40.33, round2, null, null, null,4, true
M108S39, 1207, PH, SC, 1, 676, 26, round2, null, null, null,3, false
M108Y67, 1207, PH, SC, 1, 682, 26, round2, null, null, null,3, false
M117S91, 2201, CY, OBC, 6, 682, 40, round2, null, null, null,4, true
M110R46, 1303, PH, SC, 1, 682, 26, round2, null, null, null,4, true
M110R28, 1901, CY, OBC, 11, 686, 40, round2, null, null, null,4, true
M105U50, 1504, MS, ST, 3, 686, 14, round2, null, null, null,4, true
M107F68, 2003, PH, OBC, 11, 690, 26, round2, null, null, null,1, true
M109B49, 1901, CY, OBC, 11, 690, 40, round2, null, null, null,1, true
M114Y59, 2003, PH, OBC, 5, 690, 26, round2, null, null, null,1, true
M105D50, 2202, PH, OBC, 4, 690, 26, round2, null, null, null,1, true
M103E70, 2103, PH, OBC, 11, 690, 26, round2, null, null, null,1, true
M120U48, 2201, CY, OBC, 5, 694, 40, round2, null, null, null,1, true
M122F52, 1802, BT, ST, 1, 699, 19.67, round2, null, null, null,1, true
M103N16, 2401, CY, OBC, 6, 700, 39.67, round2, null, null, null,1, true
M112Y51, 1803, CY, SC, 5, 701, 39.67, round2, null, null, null,4, true
M107V99, 1401, CY, SC, 3, 708, 39.67, round2, null, null, null,4, true
M107E56, 2103, PH, OBC, 8, 709, 25.67, round2, null, null, null,1, true
M104V20, 2103, PH, OBC, 7, 715, 25.67, round2, null, null, null,1, true
M115U75, 2303, PH, OBC, 4, 715, 25.67, round2, null, null, null,1, true
M121R18, 1603, MA, SC, 2, 718, 27, round2, null, null, null,3, false
M115C49, 2302, CY, OBC, 8, 718, 39.67, round2, null, null, null,1, true
M107E13, 1401, CY, SC, 3, 719, 39.67, round2, null, null, null,4, true
M106E68, 1702, MA, SC, 4, 721, 26.67, round2, null, null, null,4, true
M110Q36, 1302, MA, ST, 1, 722, 26.67, round2, null, null, null,3, false
M117H22, 1803, CY, SC, 3, 730, 39.33, round2, null, null, null,3, false
M104S44, 1604, PH, SC, 2, 737, 25.33, round2, null, null, null,4, true
M104G26, 1804, MA, SC, 5, 737, 26.67, round2, null, null, null,4, true
M109Z44, 1203, MS, GEN-PwD, 1, 763, 12.67, round2, null, null, null,3, false
M112B10, 1804, MA, SC, 4, 775, 26, round2, null, null, null,4, true
M118D80, 2402, PH, SC, 21, 776, 25, round2, null, null, null,1, true
M109V85, 1905, CY, OBC, 4, 784, 38.33, round2, null, null, null,4, true
M101Q38, 1904, GG, ST, 2, 786, 22.33, round2, null, null, null,1, true
M108F98, 1801, GG, ST, 2, 788, 22.33, round2, null, null, null,1, true
M106W66, 1603, MA, SC, 2, 791, 26, round2, null, null, null,3, false
M102H75, 1904, GG, ST, 4, 801, 22, round2, null, null, null,1, true
M117A94, 1604, PH, SC, 1, 801, 24.67, round2, null, null, null,3, false
M101D76, 1805, PH, SC, 1, 801, 24.67, round2, null, null, null,3, false
M121U41, 1303, PH, SC, 1, 801, 24.67, round2, null, null, null,3, false
M116M79, 1401, CY, SC, 1, 803, 38, round2, null, null, null,3, false
M113C13, 1803, CY, SC, 3, 818, 37.67, round2, null, null, null,4, true
M109Z31, 1702, MA, SC, 2, 830, 25.67, round2, null, null, null,3, false
M107C41, 1804, MA, SC, 2, 839, 25.33, round2, null, null, null,4, true
M110Q88, 1401, CY, ST, 1, 840, 37.33, round2, null, null, null,3, false
M105U34, 1701, CY, SC, 5, 843, 37.33, round2, null, null, null,3, false
M108P30, 1604, PH, SC, 1, 852, 24, round2, null, null, null,3, true
M111Y66, 1603, MA, SC, 1, 865, 25, round2, null, null, null,3, false
M104X92, 1214, MA, ST, 1, 873, 25, round2, null, null, null,3, false
M109Q96, 1603, MA, SC, 2, 873, 25, round2, null, null, null,3, false
M104B43, 1207, PH, SC, 1, 877, 23.67, round2, null, null, null,3, false
M112V28, 1804, MA, SC, 2, 886, 25, round2, null, null, null,3, true
M102K75, 2301, MA, SC, 5, 901, 24.67, round2, null, null, null,3, true
M112S93, 1302, MA, ST, 1, 901, 24.67, round2, null, null, null,3, false
M108S46, 1604, PH, SC, 1, 902, 23.33, round2, null, null, null,3, true
M112H15, 1504, MS, ST, 1, 903, 10.33, round2, null, null, null,3, false
M106D51, 1303, PH, SC, 3, 912, 23.33, round2, null, null, null,4, true
M101E31, 1504, MS, ST, 1, 918, 10, round2, null, null, null,4, true
M116E33, 2302, CY, SC, 2, 918, 36.33, round2, null, null, null,4, true
M101M70, 1603, MA, SC, 2, 932, 24.33, round2, null, null, null,3, true
M113W58, 1701, CY, SC, 3, 939, 36, round2, null, null, null,4, true
M104V89, 1501, CY, GEN-PwD, 2, 939, 36, round2, null, null, null,4, true
M114Y61, 1803, CY, SC, 3, 945, 35.67, round2, null, null, null,4, true
M111G44, 1303, PH, SC, 2, 952, 23, round2, null, null, null,3, false
M102D76, 1605, PH, SC, 3, 952, 23, round2, null, null, null,4, true
M113Z20, 1303, PH, SC, 3, 961, 23, round2, null, null, null,4, true
M108X34, 1701, CY, SC, 5, 965, 35.33, round2, null, null, null,3, false
M102G68, 2302, CY, SC, 2, 968, 35.33, round2, null, null, null,4, true
M116P79, 1205, CY, ST, 2, 980, 35.33, round2, null, null, null,3, false
M101N84, 1805, PH, SC, 1, 981, 22.67, round2, null, null, null,3, false
M103H30, 1701, CY, SC, 5, 991, 35, round2, null, null, null,3, false
M108N52, 1601, CY, GEN-PwD, 6, 991, 35, round2, null, null, null,4, true
M114E22, 1702, MA, SC, 1, 998, 24, round2, null, null, null,3, false
M104Q51, 1212, MA, OBC, 11, 998, 24, round2, null, null, null,3, false
M119H10, 1703, PH, SC, 2, 999, 22.33, round2, null, null, null,4, true
M114Q18, 1403, PH, SC, 4, 999, 22.33, round2, null, null, null,3, false
M106C21, 2001, CY, SC, 4, 1009, 35, round2, null, null, null,4, true
M103P40, 1902, MA, SC, 6, 1018, 23.67, round2, null, null, null,4, true
M107H78, 1206, MA, ST, 1, 1018, 23.67, round2, null, null, null,3, false
M110B49, 1401, CY, SC, 1, 1024, 34.67, round2, null, null, null,3, false
M111B19, 1402, MA, SC, 1, 1030, 23.67, round2, null, null, null,3, false
M107Y34, 1403, PH, SC, 1, 1033, 22, round2, null, null, null,3, false
M101Y80, 1403, PH, SC, 1, 1049, 22, round2, null, null, null,3, false
M104P69, 2001, CY, SC, 3, 1052, 34, round2, null, null, null,4, true
M102D25, 1402, MA, SC, 5, 1060, 23.33, round2, null, null, null,4, true
M103Q77, 1702, MA, SC, 2, 1060, 23.33, round2, null, null, null,3, true
M114S23, 2002, MA, SC, 1, 1066, 23.33, round2, null, null, null,3, false
M122F73, 1401, CY, SC, 1, 1092, 33.67, round2, null, null, null,4, true
M104J87, 1902, MA, SC, 1, 1099, 23, round2, null, null, null,3, false
M107E49, 2101, CY, SC, 5, 1100, 33.67, round2, null, null, null,4, true
M106K23, 2401, CY, SC, 6, 1117, 33.33, round2, null, null, null,4, true
M101T31, 2403, MA, SC, 3, 1120, 23, round2, null, null, null,3, false
M110A13, 1603, MA, ST, 2, 1126, 22.67, round2, null, null, null,3, false
M102A60, 2001, CY, SC, 4, 1132, 33.33, round2, null, null, null,4, true
M116D25, 1901, CY, SC, 3, 1141, 33, round2, null, null, null,3, false
M112Y27, 2101, CY, SC, 7, 1145, 33, round2, null, null, null,4, true
M114Z54, 2203, MA, SC, 6, 1146, 22.67, round2, null, null, null,4, true
M120F11, 1703, PH, SC, 3, 1151, 21.33, round2, null, null, null,3, false
M111M83, 1603, MA, ST, 1, 1153, 22.33, round2, null, null, null,4, true
M106U68, 1702, MA, SC, 2, 1166, 22.33, round2, null, null, null,3, true
M102Q60, 1901, CY, SC, 1, 1175, 32.67, round2, null, null, null,3, false
M101B64, 2101, CY, SC, 5, 1180, 32.67, round2, null, null, null,3, false
M117D56, 2203, MA, SC, 2, 1184, 22.33, round2, null, null, null,4, true
M111G51, 2103, PH, SC, 1, 1184, 21, round2, null, null, null,3, false
M101D18, 1212, CY, OBC, 17, 1192, 32.33, round2, null, null, null,3, false
M105M61, 1303, PH, ST, 1, 1198, 21, round2, null, null, null,3, false
M103V61, 1902, MA, ST, 2, 1207, 22, round2, null, null, null,3, false
M118X59, 2002, MA, SC, 9, 1207, 22, round2, null, null, null,4, true
M110V72, 1403, PH, SC, 1, 1209, 21, round2, null, null, null,3, false
M118J67, 1502, MA, SC-PwD, 3, 1214, 22, round2, null, null, null,3, false
M101W39, 2101, CY, SC, 13, 1216, 32, round2, null, null, null,3, true
M107F63, 2101, CY, SC, 5, 1216, 32, round2, null, null, null,1, true
