application_id,seat_allotted,paper,quota,choice_no,auto_upgrade,is_provisional,acceptance_doc_path,declaration_form_path,undertaking_form_path,bank_challan_path,status_id
M103A51,1302,MA,GEN,1,f,t,/mnt/nas/nas3/set33/bucket90/M103A51/M103A51-ch-201506191103469,,/mnt/nas/nas3/set33/bucket90/M103A51/M103A51-ch-20150619110421136,/mnt/nas/nas3/set33/bucket90/M103A51/M103A51-ch-20150619132054197,3
M107X22,1602,GG,OBC,1,f,t,/mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618114750085,,/mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618123932551,/mnt/nas/nas1/set23/bucket46/M107X22/M107X22-ch-20150618191536153,3
M118U34,1802,BT,OBC,1,f,t,/mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150618202329153,,/mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150618202539533,/mnt/nas/nas2/set60/bucket64/M118U34/M118U34-ch-20150619124852376,3
M102D31,1302,MA,GEN,2,f,t,/mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150616191350548,,/mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150616191453271,/mnt/nas/nas3/set26/bucket83/M102D31/M102D31-ch-20150618181402745,3
M106K13,1302,MA,GEN,3,f,f,/mnt/nas/nas1/set43/bucket21/M106K13/M106K13-ch-20150618100935468,,,/mnt/nas/nas1/set43/bucket21/M106K13/M106K13-ch-2015061916161462,3
M102G93,1604,PH,GEN,3,f,t,/mnt/nas/nas1/set78/bucket43/M102G93/M102G93-ch-20150617201706426,,/mnt/nas/nas1/set78/bucket43/M102G93/M102G93-ch-20150617201712633,/mnt/nas/nas1/set78/bucket43/M102G93/M102G93-ch-20150619113025402,3
M117U39,1503,PH,OBC,1,f,f,/mnt/nas/nas3/set6/bucket17/M117U39/M117U39-ch-20150617165910365,,,/mnt/nas/nas3/set6/bucket17/M117U39/M117U39-ch-20150618112923513,3
M106D67,1702,MA,GEN,1,f,t,/mnt/nas/nas2/set24/bucket43/M106D67/M106D67-ch-20150616124841394,,/mnt/nas/nas2/set24/bucket43/M106D67/M106D67-ch-20150616124905087,/mnt/nas/nas2/set24/bucket43/M106D67/M106D67-ch-20150617111657831,3
M105D87,1601,CY,GEN,1,f,t,/mnt/nas/nas2/set65/bucket34/M105D87/M105D87-ch-20150617104538946,,/mnt/nas/nas2/set65/bucket34/M105D87/M105D87-ch-20150617104640354,/mnt/nas/nas2/set65/bucket34/M105D87/M105D87-ch-20150617130605049,3
M113U13,1303,PH,GEN,2,f,f,/mnt/nas/nas1/set22/bucket49/M113U13/M113U13-ch-2015061713432455,,,/mnt/nas/nas1/set22/bucket49/M113U13/M113U13-ch-20150619214151304,3
M107N82,1102,CY,OBC,1,f,f,/mnt/nas/nas2/set12/bucket77/M107N82/M107N82-ch-20150617114134724,,,/mnt/nas/nas2/set12/bucket77/M107N82/M107N82-ch-20150617142256391,3
M113A52,1303,PH,GEN,1,f,t,/mnt/nas/nas1/set32/bucket9/M113A52/M113A52-ch-20150619115407767,,/mnt/nas/nas1/set32/bucket9/M113A52/M113A52-ch-20150619115435214,/mnt/nas/nas1/set32/bucket9/M113A52/M113A52-ch-20150619134853117,3
M102H63,1204,BT,OBC,3,f,t,/mnt/nas/nas2/set97/bucket94/M102H63/M102H63-ch-20150616193240097,,/mnt/nas/nas2/set97/bucket94/M102H63/M102H63-ch-20150616192948469,/mnt/nas/nas2/set97/bucket94/M102H63/M102H63-ch-20150617121120836,3
M108H16,1302,MA,GEN,1,f,t,/mnt/nas/nas3/set62/bucket39/M108H16/M108H16-ch-20150617094228371,,/mnt/nas/nas3/set62/bucket39/M108H16/M108H16-ch-20150617094249222,/mnt/nas/nas3/set62/bucket39/M108H16/M108H16-ch-20150617104112045,3
M103H23,1301,CY,GEN,1,f,t,/mnt/nas/nas2/set94/bucket90/M103H23/M103H23-ch-20150616200547338,,/mnt/nas/nas2/set94/bucket90/M103H23/M103H23-ch-20150616200617946,/mnt/nas/nas2/set94/bucket90/M103H23/M103H23-ch-20150619102244279,3
M109P26,1403,PH,GEN,3,f,t,/mnt/nas/nas1/set73/bucket0/M109P26/M109P26-ch-20150617193315725,,/mnt/nas/nas1/set73/bucket0/M109P26/M109P26-ch-20150617193430347,/mnt/nas/nas1/set73/bucket0/M109P26/M109P26-ch-20150620103220575,3
M107K52,1904,GG,OBC,4,t,t,/mnt/nas/nas2/set88/bucket39/M107K52/M107K52-ch-20150617124912019,/mnt/nas/nas2/set88/bucket39/M107K52/M107K52-ch-20150617125307168,/mnt/nas/nas2/set88/bucket39/M107K52/M107K52-ch-20150617125708997,/mnt/nas/nas2/set88/bucket39/M107K52/M107K52-ch-20150619110451293,3
M102Y40,1303,PH,GEN,1,f,t,/mnt/nas/nas2/set59/bucket31/M102Y40/M102Y40-ch-20150617201445932,,/mnt/nas/nas2/set59/bucket31/M102Y40/M102Y40-ch-2015061720163394,/mnt/nas/nas2/set59/bucket31/M102Y40/M102Y40-ch-20150618205318938,3
M101E64,1303,PH,GEN,1,f,t,/mnt/nas/nas1/set11/bucket11/M101E64/M101E64-ch-20150617122040748,,/mnt/nas/nas1/set11/bucket11/M101E64/M101E64-ch-20150617122119799,/mnt/nas/nas1/set11/bucket11/M101E64/M101E64-ch-20150617162307615,3
M103Z97,1301,CY,GEN,1,f,t,/mnt/nas/nas1/set4/bucket45/M103Z97/M103Z97-ch-20150616203521112,,/mnt/nas/nas1/set4/bucket45/M103Z97/M103Z97-ch-20150616203556046,/mnt/nas/nas1/set4/bucket45/M103Z97/M103Z97-ch-20150617141449206,3
M107E45,1205,CY,OBC,1,f,f,/mnt/nas/nas2/set46/bucket6/M107E45/M107E45-ch-20150616133445737,,,/mnt/nas/nas2/set46/bucket6/M107E45/M107E45-ch-20150616141801901,3
M101V64,1701,CY,GEN,3,f,f,/mnt/nas/nas1/set29/bucket50/M101V64/M101V64-ch-20150617123924052,,,/mnt/nas/nas1/set29/bucket50/M101V64/M101V64-ch-20150617142716652,3
M115H79,1301,CY,GEN,1,f,f,/mnt/nas/nas2/set69/bucket30/M115H79/M115H79-ch-20150617120103072,,,/mnt/nas/nas2/set69/bucket30/M115H79/M115H79-ch-20150618154928497,3
M108D85,1601,CY,GEN,1,f,t,/mnt/nas/nas2/set11/bucket12/M108D85/M108D85-ch-20150616194844453,,/mnt/nas/nas2/set11/bucket12/M108D85/M108D85-ch-20150617112507453,/mnt/nas/nas2/set11/bucket12/M108D85/M108D85-ch-20150618112240826,3
M104K35,1701,CY,GEN,1,f,f,/mnt/nas/nas1/set83/bucket40/M104K35/M104K35-ch-20150617204716874,,,/mnt/nas/nas1/set83/bucket40/M104K35/M104K35-ch-20150618104950863,3
M109D87,1603,MA,GEN,3,f,t,/mnt/nas/nas1/set11/bucket69/M109D87/M109D87-ch-20150618103449522,,/mnt/nas/nas1/set11/bucket69/M109D87/M109D87-ch-20150618103525902,/mnt/nas/nas1/set11/bucket69/M109D87/M109D87-ch-20150618122552609,3
M119G57,1303,PH,GEN,1,f,f,/mnt/nas/nas1/set55/bucket6/M119G57/M119G57-ch-20150617170602779,,,/mnt/nas/nas1/set55/bucket6/M119G57/M119G57-ch-20150619195420377,3
M104S65,1503,PH,OBC,1,f,t,/mnt/nas/nas1/set17/bucket60/M104S65/M104S65-ch-20150618103600651,,/mnt/nas/nas1/set17/bucket60/M104S65/M104S65-ch-20150618103651851,/mnt/nas/nas1/set17/bucket60/M104S65/M104S65-ch-20150620093346843,3
M105B35,1206,MA,OBC,2,f,f,/mnt/nas/nas1/set77/bucket52/M105B35/M105B35-ch-20150617113824555,,,/mnt/nas/nas1/set77/bucket52/M105B35/M105B35-ch-20150617183344014,3
M109N63,1604,PH,GEN,1,f,t,/mnt/nas/nas2/set23/bucket65/M109N63/M109N63-ch-2015061721135053,,/mnt/nas/nas2/set23/bucket65/M109N63/M109N63-ch-20150617211407333,/mnt/nas/nas2/set23/bucket65/M109N63/M109N63-ch-20150619204141169,3
M105K91,1701,CY,GEN,1,f,t,/mnt/nas/nas3/set61/bucket43/M105K91/M105K91-ch-20150616201243035,,/mnt/nas/nas3/set61/bucket43/M105K91/M105K91-ch-20150616201334012,/mnt/nas/nas3/set61/bucket43/M105K91/M105K91-ch-20150618124934007,3
M106R52,1504,MS,OBC,1,f,t,/mnt/nas/nas2/set20/bucket42/M106R52/M106R52-ch-20150616151409245,,/mnt/nas/nas2/set20/bucket42/M106R52/M106R52-ch-20150616151458752,/mnt/nas/nas2/set20/bucket42/M106R52/M106R52-ch-20150617131931169,3
M104V75,1302,MA,OBC,1,f,t,/mnt/nas/nas2/set35/bucket64/M104V75/M104V75-ch-20150617125854358,,/mnt/nas/nas2/set35/bucket64/M104V75/M104V75-ch-20150617125955836,/mnt/nas/nas2/set35/bucket64/M104V75/M104V75-ch-20150618123734004,3
M104X42,1301,CY,GEN,1,f,t,/mnt/nas/nas1/set27/bucket13/M104X42/M104X42-ch-20150616165536829,,/mnt/nas/nas1/set27/bucket13/M104X42/M104X42-ch-20150616165558994,/mnt/nas/nas1/set27/bucket13/M104X42/M104X42-ch-20150617104054061,3
M106T75,1504,MS,OBC,1,f,f,/mnt/nas/nas2/set84/bucket0/M106T75/M106T75-ch-20150616174843557,,,/mnt/nas/nas2/set84/bucket0/M106T75/M106T75-ch-20150617184410963,3
M103G77,1702,MA,GEN,5,f,t,/mnt/nas/nas1/set12/bucket25/M103G77/M103G77-ch-20150617101202749,,/mnt/nas/nas1/set12/bucket25/M103G77/M103G77-ch-20150617101312458,/mnt/nas/nas1/set12/bucket25/M103G77/M103G77-ch-20150617112000311,3
M108W70,1502,MA,OBC,1,f,f,/mnt/nas/nas3/set75/bucket23/M108W70/M108W70-ch-20150616185841124,,,/mnt/nas/nas3/set75/bucket23/M108W70/M108W70-ch-20150617174531902,3
M104S11,1214,MA,OBC,2,f,t,/mnt/nas/nas2/set22/bucket42/M104S11/M104S11-ch-20150616192050484,,/mnt/nas/nas2/set22/bucket42/M104S11/M104S11-ch-20150616192130487,/mnt/nas/nas2/set22/bucket42/M104S11/M104S11-ch-20150617213829461,3
M115F21,1215,PH,OBC,1,f,f,/mnt/nas/nas3/set89/bucket9/M115F21/M115F21-ch-20150617174701986,,,/mnt/nas/nas3/set89/bucket9/M115F21/M115F21-ch-20150618111700071,3
M109Q73,1302,MA,OBC,1,f,f,/mnt/nas/nas1/set89/bucket26/M109Q73/M109Q73-ch-2015061714301514,,,/mnt/nas/nas1/set89/bucket26/M109Q73/M109Q73-ch-20150620121733281,3
M111K18,1302,MA,OBC,1,f,f,/mnt/nas/nas1/set43/bucket46/M111K18/M111K18-ch-20150618103645044,,,/mnt/nas/nas1/set43/bucket46/M111K18/M111K18-ch-20150618143137542,3
M101J75,1701,CY,GEN,4,t,t,/mnt/nas/nas1/set70/bucket5/M101J75/M101J75-ch-20150616140254327,/mnt/nas/nas1/set70/bucket5/M101J75/M101J75-ch-20150616142520459,/mnt/nas/nas1/set70/bucket5/M101J75/M101J75-ch-20150616142601225,/mnt/nas/nas1/set70/bucket5/M101J75/M101J75-ch-20150617165809162,3
M107K59,1602,GG,SC,1,f,t,/mnt/nas/nas1/set48/bucket53/M107K59/M107K59-ch-20150617102223305,,/mnt/nas/nas1/set48/bucket53/M107K59/M107K59-ch-20150617102243556,/mnt/nas/nas1/set48/bucket53/M107K59/M107K59-ch-20150617110523555,3
M106J32,1604,PH,GEN,3,f,f,/mnt/nas/nas2/set75/bucket89/M106J32/M106J32-ch-2015061711174697,,,/mnt/nas/nas2/set75/bucket89/M106J32/M106J32-ch-20150617121058813,3
M101S62,1604,PH,SC,2,f,f,/mnt/nas/nas3/set62/bucket49/M101S62/M101S62-ch-20150616103820752,,,/mnt/nas/nas3/set62/bucket49/M101S62/M101S62-ch-20150616135322275,3
M105V31,2103,PH,GEN,5,t,t,/mnt/nas/nas2/set37/bucket17/M105V31/M105V31-ch-20150616212531734,/mnt/nas/nas2/set37/bucket17/M105V31/M105V31-ch-20150616212544805,/mnt/nas/nas2/set37/bucket17/M105V31/M105V31-ch-20150616212557851,/mnt/nas/nas2/set37/bucket17/M105V31/M105V31-ch-20150617122408494,3
M108S12,1605,GG,OBC,5,f,f,/mnt/nas/nas3/set91/bucket66/M108S12/M108S12-ch-20150618135339944,,,/mnt/nas/nas3/set91/bucket66/M108S12/M108S12-ch-20150618183107579,3
M102M30,1604,PH,GEN,1,f,t,/mnt/nas/nas3/set30/bucket7/M102M30/M102M30-ch-20150617191701197,,/mnt/nas/nas3/set30/bucket7/M102M30/M102M30-ch-20150617191723564,/mnt/nas/nas3/set30/bucket7/M102M30/M102M30-ch-2015061912495481,3
M105K41,1503,PH,OBC,1,f,f,/mnt/nas/nas3/set54/bucket96/M105K41/M105K41-ch-20150617195449083,,,/mnt/nas/nas3/set54/bucket96/M105K41/M105K41-ch-20150618175047049,3
M106M47,1902,MA,GEN,4,f,t,/mnt/nas/nas2/set55/bucket73/M106M47/M106M47-ch-20150618111630634,,/mnt/nas/nas2/set55/bucket73/M106M47/M106M47-ch-2015061811165056,/mnt/nas/nas2/set55/bucket73/M106M47/M106M47-ch-20150619115747314,3
M105M44,1205,CY,OBC,1,f,t,/mnt/nas/nas2/set44/bucket84/M105M44/M105M44-ch-20150616225512484,,/mnt/nas/nas2/set44/bucket84/M105M44/M105M44-ch-20150616225840204,/mnt/nas/nas2/set44/bucket84/M105M44/M105M44-ch-20150617155838487,3
M102M88,1605,PH,GEN,3,t,f,/mnt/nas/nas3/set12/bucket30/M102M88/M102M88-ch-2015061712555972,/mnt/nas/nas3/set12/bucket30/M102M88/M102M88-ch-20150617125313579,,/mnt/nas/nas3/set12/bucket30/M102M88/M102M88-ch-20150617160311601,3
M104T57,1702,MA,GEN,4,t,t,/mnt/nas/nas2/set74/bucket56/M104T57/M104T57-ch-20150618115115154,/mnt/nas/nas2/set74/bucket56/M104T57/M104T57-ch-20150618115148266,/mnt/nas/nas2/set74/bucket56/M104T57/M104T57-ch-20150618115158629,/mnt/nas/nas2/set74/bucket56/M104T57/M104T57-ch-20150619002424643,3
M103Z66,2003,PH,GEN,2,t,t,/mnt/nas/nas1/set15/bucket85/M103Z66/M103Z66-ch-20150617210702367,/mnt/nas/nas1/set15/bucket85/M103Z66/M103Z66-ch-20150617210717313,/mnt/nas/nas1/set15/bucket85/M103Z66/M103Z66-ch-20150617210754646,/mnt/nas/nas1/set15/bucket85/M103Z66/M103Z66-ch-20150619113638498,3
M117Y46,1206,MA,OBC,1,f,f,/mnt/nas/nas2/set3/bucket82/M117Y46/M117Y46-ch-20150618121255933,,,/mnt/nas/nas2/set3/bucket82/M117Y46/M117Y46-ch-20150618130230197,3
M115K28,1204,BT,SC,1,f,t,/mnt/nas/nas1/set95/bucket64/M115K28/M115K28-ch-20150617003705007,,/mnt/nas/nas1/set95/bucket64/M115K28/M115K28-ch-20150617003833993,/mnt/nas/nas1/set95/bucket64/M115K28/M115K28-ch-20150618124014607,3
M109J65,1204,BT,OBC,1,f,t,/mnt/nas/nas3/set58/bucket93/M109J65/M109J65-ch-20150616191437022,,/mnt/nas/nas3/set58/bucket93/M109J65/M109J65-ch-20150616192245961,/mnt/nas/nas3/set58/bucket93/M109J65/M109J65-ch-20150618120127204,3
M105Q21,1203,MS,SC,1,f,f,/mnt/nas/nas1/set53/bucket77/M105Q21/M105Q21-ch-20150618092235097,,,/mnt/nas/nas1/set53/bucket77/M105Q21/M105Q21-ch-20150618105234999,3
M111F85,1504,MS,OBC,1,f,t,/mnt/nas/nas2/set23/bucket74/M111F85/M111F85-ch-20150617151720085,,/mnt/nas/nas2/set23/bucket74/M111F85/M111F85-ch-20150617152113221,/mnt/nas/nas2/set23/bucket74/M111F85/M111F85-ch-20150618151655483,3
M113Z56,1302,MA,SC,1,f,f,/mnt/nas/nas3/set65/bucket16/M113Z56/M113Z56-ch-20150616195419268,,,/mnt/nas/nas3/set65/bucket16/M113Z56/M113Z56-ch-20150618204509463,3
M111N30,1505,PH,GEN,3,f,t,/mnt/nas/nas1/set96/bucket96/M111N30/M111N30-ch-20150617110504961,,/mnt/nas/nas1/set96/bucket96/M111N30/M111N30-ch-201506171105536,/mnt/nas/nas1/set96/bucket96/M111N30/M111N30-ch-20150618112551484,3
M101E88,1505,PH,GEN,2,f,t,/mnt/nas/nas3/set72/bucket6/M101E88/M101E88-ch-20150617201644775,,/mnt/nas/nas3/set72/bucket6/M101E88/M101E88-ch-20150617202030204,/mnt/nas/nas3/set72/bucket6/M101E88/M101E88-ch-20150619110945612,3
M109H65,1504,MS,OBC,1,t,t,/mnt/nas/nas1/set85/bucket49/M109H65/M109H65-ch-20150617132707533,/mnt/nas/nas1/set85/bucket49/M109H65/M109H65-ch-20150617133057329,/mnt/nas/nas1/set85/bucket49/M109H65/M109H65-ch-20150617133102157,/mnt/nas/nas1/set85/bucket49/M109H65/M109H65-ch-20150618184520306,3
M108Q45,1201,GG,SC,1,f,t,/mnt/nas/nas2/set70/bucket98/M108Q45/M108Q45-ch-20150617114156062,,/mnt/nas/nas2/set70/bucket98/M108Q45/M108Q45-ch-20150617114320434,/mnt/nas/nas2/set70/bucket98/M108Q45/M108Q45-ch-20150619152728791,3
M117E60,1603,MA,GEN,7,t,f,/mnt/nas/nas2/set44/bucket52/M117E60/M117E60-ch-20150618154102827,/mnt/nas/nas2/set44/bucket52/M117E60/M117E60-ch-20150618154123734,,/mnt/nas/nas2/set44/bucket52/M117E60/M117E60-ch-20150618170404338,3
M112Y46,1301,CY,OBC,1,f,t,/mnt/nas/nas2/set67/bucket88/M112Y46/M112Y46-ch-20150616210856566,,/mnt/nas/nas2/set67/bucket88/M112Y46/M112Y46-ch-20150616211308038,/mnt/nas/nas2/set67/bucket88/M112Y46/M112Y46-ch-20150618201938255,3
M115P89,1503,PH,SC,1,f,f,/mnt/nas/nas2/set69/bucket45/M115P89/M115P89-ch-20150618095144762,,,/mnt/nas/nas2/set69/bucket45/M115P89/M115P89-ch-20150618111632502,3
M101J64,1401,CY,GEN,1,f,f,/mnt/nas/nas1/set90/bucket48/M101J64/M101J64-ch-2015061611394698,,,/mnt/nas/nas1/set90/bucket48/M101J64/M101J64-ch-20150617111622218,3
M101W74,1206,MA,ST,1,f,t,/mnt/nas/nas1/set78/bucket14/M101W74/M101W74-ch-20150618095606108,,/mnt/nas/nas1/set78/bucket14/M101W74/M101W74-ch-20150618095649867,/mnt/nas/nas1/set78/bucket14/M101W74/M101W74-ch-20150618110836985,3
M105N72,1805,PH,GEN,4,t,t,/mnt/nas/nas2/set58/bucket1/M105N72/M105N72-ch-20150617220251311,/mnt/nas/nas2/set58/bucket1/M105N72/M105N72-ch-20150617220354793,/mnt/nas/nas2/set58/bucket1/M105N72/M105N72-ch-20150617221038912,/mnt/nas/nas2/set58/bucket1/M105N72/M105N72-ch-20150619194253648,3
M105X66,1505,PH,OBC,2,f,t,/mnt/nas/nas2/set78/bucket60/M105X66/M105X66-ch-20150616174510176,,/mnt/nas/nas2/set78/bucket60/M105X66/M105X66-ch-20150616174727646,/mnt/nas/nas2/set78/bucket60/M105X66/M105X66-ch-20150617172735609,3
M106S31,1102,CY,SC,1,f,t,/mnt/nas/nas2/set29/bucket22/M106S31/M106S31-ch-20150616212223972,,/mnt/nas/nas2/set29/bucket22/M106S31/M106S31-ch-20150616212248356,/mnt/nas/nas2/set29/bucket22/M106S31/M106S31-ch-20150617122309438,3
M109F36,1804,MA,GEN,4,t,t,/mnt/nas/nas1/set64/bucket25/M109F36/M109F36-ch-20150616131329552,/mnt/nas/nas1/set64/bucket25/M109F36/M109F36-ch-20150616131523469,/mnt/nas/nas1/set64/bucket25/M109F36/M109F36-ch-20150616131633361,/mnt/nas/nas1/set64/bucket25/M109F36/M109F36-ch-20150616161040567,3
M102H61,1703,PH,GEN,4,f,t,/mnt/nas/nas2/set45/bucket95/M102H61/M102H61-ch-20150617115728917,,/mnt/nas/nas2/set45/bucket95/M102H61/M102H61-ch-20150617115749521,/mnt/nas/nas2/set45/bucket95/M102H61/M102H61-ch-20150617140301585,3
M103W95,1301,CY,SC,1,f,t,/mnt/nas/nas3/set81/bucket66/M103W95/M103W95-ch-20150617103024344,,/mnt/nas/nas3/set81/bucket66/M103W95/M103W95-ch-20150617103124077,/mnt/nas/nas3/set81/bucket66/M103W95/M103W95-ch-20150617202504741,3
M106V25,1603,MA,GEN,3,f,t,/mnt/nas/nas1/set64/bucket39/M106V25/M106V25-ch-20150619203455993,,/mnt/nas/nas1/set64/bucket39/M106V25/M106V25-ch-20150619203328731,/mnt/nas/nas1/set64/bucket39/M106V25/M106V25-ch-20150620112420316,3
M102Q76,1502,MA,OBC,3,t,f,/mnt/nas/nas1/set49/bucket57/M102Q76/M102Q76-ch-20150616143019017,/mnt/nas/nas1/set49/bucket57/M102Q76/M102Q76-ch-20150616142403942,,/mnt/nas/nas1/set49/bucket57/M102Q76/M102Q76-ch-20150616154830503,3
M105U15,1401,CY,GEN,8,t,f,/mnt/nas/nas2/set89/bucket1/M105U15/M105U15-ch-20150616220328138,/mnt/nas/nas2/set89/bucket1/M105U15/M105U15-ch-20150616220451038,,/mnt/nas/nas2/set89/bucket1/M105U15/M105U15-ch-2015061718085949,3
M105D57,1804,MA,GEN,1,f,t,/mnt/nas/nas3/set75/bucket93/M105D57/M105D57-ch-2015061711112394,,/mnt/nas/nas3/set75/bucket93/M105D57/M105D57-ch-20150617111251265,/mnt/nas/nas3/set75/bucket93/M105D57/M105D57-ch-2015061711495259,3
M120Z61,1204,BT,OBC,1,f,f,/mnt/nas/nas2/set70/bucket81/M120Z61/M120Z61-ch-20150617130706366,,,/mnt/nas/nas2/set70/bucket81/M120Z61/M120Z61-ch-20150617142517506,3
M104H80,1601,CY,OBC,1,f,t,/mnt/nas/nas3/set23/bucket98/M104H80/M104H80-ch-20150617124452353,,/mnt/nas/nas3/set23/bucket98/M104H80/M104H80-ch-20150617124525173,/mnt/nas/nas3/set23/bucket98/M104H80/M104H80-ch-20150618104106746,3
M105H40,1602,GG,SC,2,f,t,/mnt/nas/nas3/set76/bucket36/M105H40/M105H40-ch-20150617114532854,,/mnt/nas/nas3/set76/bucket36/M105H40/M105H40-ch-20150617114559235,/mnt/nas/nas3/set76/bucket36/M105H40/M105H40-ch-20150617200855247,3
M102G33,2103,PH,GEN,3,t,f,/mnt/nas/nas2/set74/bucket50/M102G33/M102G33-ch-2015061721345886,/mnt/nas/nas2/set74/bucket50/M102G33/M102G33-ch-20150617213611407,,/mnt/nas/nas2/set74/bucket50/M102G33/M102G33-ch-20150619155242967,3
M102D28,1805,PH,GEN,5,f,t,/mnt/nas/nas3/set29/bucket73/M102D28/M102D28-ch-20150618103826551,,/mnt/nas/nas3/set29/bucket73/M102D28/M102D28-ch-20150618104025504,/mnt/nas/nas3/set29/bucket73/M102D28/M102D28-ch-2015061909415588,3
M107D13,1402,MA,GEN,1,t,f,/mnt/nas/nas2/set52/bucket55/M107D13/M107D13-ch-20150617142130494,/mnt/nas/nas2/set52/bucket55/M107D13/M107D13-ch-20150617142216872,,/mnt/nas/nas2/set52/bucket55/M107D13/M107D13-ch-20150617173003676,3
M108B65,1203,MS,OBC,1,f,f,/mnt/nas/nas2/set31/bucket61/M108B65/M108B65-ch-20150616210158814,,,/mnt/nas/nas2/set31/bucket61/M108B65/M108B65-ch-20150618192421044,3
M101W27,1402,MA,GEN,5,t,f,/mnt/nas/nas1/set92/bucket53/M101W27/M101W27-ch-20150617113109418,/mnt/nas/nas1/set92/bucket53/M101W27/M101W27-ch-20150617113137017,,/mnt/nas/nas1/set92/bucket53/M101W27/M101W27-ch-20150618123557417,3
M103F38,2203,MA,GEN,6,t,t,/mnt/nas/nas2/set0/bucket67/M103F38/M103F38-ch-20150617162912223,/mnt/nas/nas2/set0/bucket67/M103F38/M103F38-ch-20150617163320497,/mnt/nas/nas2/set0/bucket67/M103F38/M103F38-ch-20150617163514647,/mnt/nas/nas2/set0/bucket67/M103F38/M103F38-ch-20150618191644227,3
M108N36,1402,MA,GEN,1,f,f,/mnt/nas/nas2/set15/bucket34/M108N36/M108N36-ch-20150617182841104,,,/mnt/nas/nas2/set15/bucket34/M108N36/M108N36-ch-20150618191155589,3
M101N55,1604,PH,OBC,1,t,t,/mnt/nas/nas3/set95/bucket8/M101N55/M101N55-ch-2015061620174596,/mnt/nas/nas3/set95/bucket8/M101N55/M101N55-ch-20150616201847597,/mnt/nas/nas3/set95/bucket8/M101N55/M101N55-ch-20150616201931704,/mnt/nas/nas3/set95/bucket8/M101N55/M101N55-ch-2015062000164519,3
M107G51,1303,PH,GEN,3,f,t,/mnt/nas/nas3/set56/bucket2/M107G51/M107G51-ch-20150617182632943,,/mnt/nas/nas3/set56/bucket2/M107G51/M107G51-ch-20150617182803909,/mnt/nas/nas3/set56/bucket2/M107G51/M107G51-ch-20150619002648087,3
M116R74,1203,MS,OBC,1,f,f,/mnt/nas/nas3/set22/bucket55/M116R74/M116R74-ch-20150616193614421,,,/mnt/nas/nas3/set22/bucket55/M116R74/M116R74-ch-20150618183949457,3
M120K69,1504,MS,SC,1,f,t,/mnt/nas/nas1/set19/bucket63/M120K69/M120K69-ch-20150617232058414,,/mnt/nas/nas1/set19/bucket63/M120K69/M120K69-ch-2015061723211515,/mnt/nas/nas1/set19/bucket63/M120K69/M120K69-ch-20150618165706904,3
M104P10,2101,CY,GEN,5,t,t,/mnt/nas/nas2/set50/bucket88/M104P10/M104P10-ch-20150618203052676,/mnt/nas/nas2/set50/bucket88/M104P10/M104P10-ch-20150618203327939,/mnt/nas/nas2/set50/bucket88/M104P10/M104P10-ch-20150618203434492,/mnt/nas/nas2/set50/bucket88/M104P10/M104P10-ch-20150619134654464,3
M111V29,1402,MA,GEN,4,t,f,/mnt/nas/nas2/set35/bucket79/M111V29/M111V29-ch-20150618085315933,/mnt/nas/nas2/set35/bucket79/M111V29/M111V29-ch-20150618085340938,,/mnt/nas/nas2/set35/bucket79/M111V29/M111V29-ch-20150618143339637,3
M111R13,1403,PH,GEN,6,t,t,/mnt/nas/nas1/set79/bucket71/M111R13/M111R13-ch-20150618123111326,/mnt/nas/nas1/set79/bucket71/M111R13/M111R13-ch-20150618123250403,/mnt/nas/nas1/set79/bucket71/M111R13/M111R13-ch-20150618123325767,/mnt/nas/nas1/set79/bucket71/M111R13/M111R13-ch-20150619141450947,3
M103V91,1203,MS,OBC,1,f,t,/mnt/nas/nas2/set84/bucket37/M103V91/M103V91-ch-20150618111626194,,/mnt/nas/nas2/set84/bucket37/M103V91/M103V91-ch-20150618112044297,/mnt/nas/nas2/set84/bucket37/M103V91/M103V91-ch-20150620102934972,3
M103J22,1402,MA,GEN,2,t,t,/mnt/nas/nas1/set50/bucket38/M103J22/M103J22-ch-20150618113752024,/mnt/nas/nas1/set50/bucket38/M103J22/M103J22-ch-20150618113736069,/mnt/nas/nas1/set50/bucket38/M103J22/M103J22-ch-20150618113710785,/mnt/nas/nas1/set50/bucket38/M103J22/M103J22-ch-2015061910521124,3
M112Q89,1104,PH,SC,1,f,f,/mnt/nas/nas2/set58/bucket36/M112Q89/M112Q89-ch-20150617132910906,,,/mnt/nas/nas2/set58/bucket36/M112Q89/M112Q89-ch-20150617141234075,3
M102F52,1216,PH,GEN,1,f,t,/mnt/nas/nas3/set10/bucket81/M102F52/M102F52-ch-20150617105545609,,/mnt/nas/nas3/set10/bucket81/M102F52/M102F52-ch-20150617105635435,/mnt/nas/nas3/set10/bucket81/M102F52/M102F52-ch-20150617113904058,3
