application_id, Seat_allotted, Paper, Quota, Choice_no, Rank, Marks, Round, isProvisional, StatusId, autoUpgrade, acceptancePath, declarationPath, undertakingPath, challanPath, isSupernumeri
M107D73, 1701, CY, SC, 2, 597, 42.33, round3, true, 4, true, /mnt/nas/nas2/set50/bucket82/M107D73/M107D73-ch-20150617112445982, /mnt/nas/nas2/set50/bucket82/M107D73/M107D73-ch-20150617112505175, /mnt/nas/nas2/set50/bucket82/M107D73/M107D73-ch-20150617112511419, /mnt/nas/nas2/set50/bucket82/M107D73/M107D73-ch-20150617163242796, false
M102F61, 1901, CY, OBC, 4, 597, 42.33, round3, true, 4, true, /mnt/nas/nas3/set3/bucket75/M102F61/M102F61-ch-2015061719205749, /mnt/nas/nas3/set3/bucket75/M102F61/M102F61-ch-2015061719211114, /mnt/nas/nas3/set3/bucket75/M102F61/M102F61-ch-20150617192115585, /mnt/nas/nas3/set3/bucket75/M102F61/M102F61-ch-20150619110957843, false
M109K47, 1403, PH, OBC, 6, 601, 27, round3, true, 3, false, /mnt/nas/nas3/set44/bucket74/M109K47/M109K47-ch-20150618135208977, null, /mnt/nas/nas3/set44/bucket74/M109K47/M109K47-ch-20150618134341436, /mnt/nas/nas3/set44/bucket74/M109K47/M109K47-ch-20150618152630373, false
M110E13, 1703, PH, OBC, 5, 601, 27, round3, false, 3, true, null, null, null, /mnt/nas/nas2/set32/bucket35/M110E13/M110E13-ch-20150618110359248, false
M104K60, 1401, CY, SC, 5, 602, 42.33, round3, true, 4, true, /mnt/nas/nas2/set14/bucket66/M104K60/M104K60-ch-20150618080327939, /mnt/nas/nas2/set14/bucket66/M104K60/M104K60-ch-20150618080413182, /mnt/nas/nas2/set14/bucket66/M104K60/M104K60-ch-20150618080448469, /mnt/nas/nas2/set14/bucket66/M104K60/M104K60-ch-20150618151446046, false
M117X55, 1401, CY, OBC, 4, 602, 42.33, round3, false, 4, true, /mnt/nas/nas1/set53/bucket10/M117X55/M117X55-ch-20150617134352565, /mnt/nas/nas1/set53/bucket10/M117X55/M117X55-ch-201506171344116, null, /mnt/nas/nas1/set53/bucket10/M117X55/M117X55-ch-20150619183524595, false
M111Y71, 1802, BT, ST, 1, 604, 20.67, round3, true, 4, true, /mnt/nas/nas3/set80/bucket35/M111Y71/M111Y71-ch-20150619161948891, /mnt/nas/nas3/set80/bucket35/M111Y71/M111Y71-ch-20150619162029404, /mnt/nas/nas3/set80/bucket35/M111Y71/M111Y71-ch-20150619162019723, /mnt/nas/nas3/set80/bucket35/M111Y71/M111Y71-ch-20150620122425321, false
M106W98, 1403, PH, OBC, 9, 607, 27, round3, true, 4, true, /mnt/nas/nas2/set22/bucket66/M106W98/M106W98-ch-20150618113050429, /mnt/nas/nas2/set22/bucket66/M106W98/M106W98-ch-20150618113243695, /mnt/nas/nas2/set22/bucket66/M106W98/M106W98-ch-20150618113318294, /mnt/nas/nas2/set22/bucket66/M106W98/M106W98-ch-20150618140540417, false
M106H37, 1403, PH, SC, 2, 607, 27, round3, true, 4, true, /mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-20150618141044927, /mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-2015061814135844, /mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-20150618141536468, /mnt/nas/nas3/set4/bucket61/M106H37/M106H37-ch-2015061815534422, false
M102Z69, 1702, MA, SC, 4, 608, 28.67, round3, true, 4, true, /mnt/nas/nas1/set11/bucket95/M102Z69/M102Z69-ch-20150617114053126, /mnt/nas/nas1/set11/bucket95/M102Z69/M102Z69-ch-20150617114308313, /mnt/nas/nas1/set11/bucket95/M102Z69/M102Z69-ch-20150617114323064, /mnt/nas/nas1/set11/bucket95/M102Z69/M102Z69-ch-20150618204720437, false
M110J78, 1403, PH, OBC, 6, 616, 27, round3, true, 4, true, /mnt/nas/nas2/set68/bucket79/M110J78/M110J78-ch-20150618110434415, /mnt/nas/nas2/set68/bucket79/M110J78/M110J78-ch-20150618110411256, /mnt/nas/nas2/set68/bucket79/M110J78/M110J78-ch-2015061811044794, /mnt/nas/nas2/set68/bucket79/M110J78/M110J78-ch-20150618123305668, false
M113X81, 1401, CY, OBC, 8, 620, 41.67, round3, true, 3, false, /mnt/nas/nas3/set96/bucket79/M113X81/M113X81-ch-20150703185948519, null, /mnt/nas/nas3/set96/bucket79/M113X81/M113X81-ch-20150703190129899, /mnt/nas/nas3/set96/bucket79/M113X81/M113X81-ch-20150619191322713, false
M104F26, 2101, CY, OBC, 6, 620, 41.67, round3, false, 4, true, /mnt/nas/nas2/set16/bucket80/M104F26/M104F26-ch-20150617212601992, /mnt/nas/nas2/set16/bucket80/M104F26/M104F26-ch-20150617212632471, null, /mnt/nas/nas2/set16/bucket80/M104F26/M104F26-ch-20150619125436184, false
M107Z79, 1401, CY, SC, 4, 623, 41.67, round3, true, 4, true, /mnt/nas/nas1/set20/bucket50/M107Z79/M107Z79-ch-20150617180413824, /mnt/nas/nas1/set20/bucket50/M107Z79/M107Z79-ch-20150617180438093, /mnt/nas/nas1/set20/bucket50/M107Z79/M107Z79-ch-2015061718050141, /mnt/nas/nas1/set20/bucket50/M107Z79/M107Z79-ch-20150619195148875, false
M112Q52, 1701, CY, SC, 4, 623, 41.67, round3, true, 4, true, /mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150618135308002, /mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150618135316815, /mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-2015061813532612, /mnt/nas/nas1/set31/bucket33/M112Q52/M112Q52-ch-20150619105233519, false
M104Y61, 1403, PH, OBC, 3, 629, 27, round3, true, 3, false, /mnt/nas/nas2/set92/bucket35/M104Y61/M104Y61-ch-20150617182609524, /mnt/nas/nas2/set92/bucket35/M104Y61/M104Y61-ch-20150617182631031, /mnt/nas/nas2/set92/bucket35/M104Y61/M104Y61-ch-20150617182639428, /mnt/nas/nas2/set92/bucket35/M104Y61/M104Y61-ch-20150619114836991, false
M114R82, 2003, PH, OBC, 9, 630, 26.67, round3, false, 3, false, /mnt/nas/nas3/set76/bucket89/M114R82/M114R82-ch-20150617165236591, null, null, /mnt/nas/nas3/set76/bucket89/M114R82/M114R82-ch-20150619144943765, false
M108S94, 2101, CY, OBC, 6, 630, 41.67, round3, false, 4, true, /mnt/nas/nas1/set3/bucket47/M108S94/M108S94-ch-20150616230847617, /mnt/nas/nas1/set3/bucket47/M108S94/M108S94-ch-20150616231224881, null, /mnt/nas/nas1/set3/bucket47/M108S94/M108S94-ch-20150619122607816, false
M102V65, 1605, PH, OBC, 4, 631, 26.67, round3, true, 4, true, /mnt/nas/nas3/set83/bucket38/M102V65/M102V65-ch-20150617132918304, /mnt/nas/nas3/set83/bucket38/M102V65/M102V65-ch-20150617133020054, /mnt/nas/nas3/set83/bucket38/M102V65/M102V65-ch-20150617133054201, /mnt/nas/nas3/set83/bucket38/M102V65/M102V65-ch-20150617175421746, false
M105U61, 1403, PH, OBC, 4, 631, 26.67, round3, true, 3, false, /mnt/nas/nas1/set83/bucket37/M105U61/M105U61-ch-20150617100241082, null, /mnt/nas/nas1/set83/bucket37/M105U61/M105U61-ch-20150617100429846, /mnt/nas/nas1/set83/bucket37/M105U61/M105U61-ch-20150617122509093, false
M102Z38, 1403, PH, OBC, 6, 631, 26.67, round3, false, 3, false, /mnt/nas/nas3/set11/bucket54/M102Z38/M102Z38-ch-20150619121504632, null, null, /mnt/nas/nas3/set11/bucket54/M102Z38/M102Z38-ch-20150619141953658, false
M102V97, 1605, PH, OBC, 4, 631, 26.67, round3, true, 4, true, /mnt/nas/nas3/set16/bucket6/M102V97/M102V97-ch-20150617151600501, /mnt/nas/nas3/set16/bucket6/M102V97/M102V97-ch-20150617151731784, /mnt/nas/nas3/set16/bucket6/M102V97/M102V97-ch-20150617151759454, /mnt/nas/nas3/set16/bucket6/M102V97/M102V97-ch-20150618173029883, false
M108K64, 2101, CY, OBC, 6, 635, 41.33, round3, true, 4, true, /mnt/nas/nas1/set3/bucket21/M108K64/M108K64-ch-20150618100022393, /mnt/nas/nas1/set3/bucket21/M108K64/M108K64-ch-20150618100334657, /mnt/nas/nas1/set3/bucket21/M108K64/M108K64-ch-20150618100446288, /mnt/nas/nas1/set3/bucket21/M108K64/M108K64-ch-20150618110456485, false
M114X49, 2101, CY, OBC, 7, 637, 41.33, round3, false, 4, true, /mnt/nas/nas1/set54/bucket94/M114X49/M114X49-ch-20150617211838725, /mnt/nas/nas1/set54/bucket94/M114X49/M114X49-ch-20150617211909023, null, /mnt/nas/nas1/set54/bucket94/M114X49/M114X49-ch-20150619140801503, false
M102N74, 1901, CY, OBC, 6, 637, 41.33, round3, true, 4, true, /mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617115955501, /mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617124012256, /mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150617124746312, /mnt/nas/nas1/set59/bucket14/M102N74/M102N74-ch-20150620165214423, false
M105U25, 1701, CY, SC, 4, 637, 41.33, round3, true, 4, true, /mnt/nas/nas3/set76/bucket87/M105U25/M105U25-ch-2015061710213819, /mnt/nas/nas3/set76/bucket87/M105U25/M105U25-ch-20150617102217935, /mnt/nas/nas3/set76/bucket87/M105U25/M105U25-ch-201506171022234, /mnt/nas/nas3/set76/bucket87/M105U25/M105U25-ch-20150617123509554, false
M105X64, 1605, GG, ST, 4, 641, 26.67, round3, true, 3, false, /mnt/nas/nas3/set70/bucket65/M105X64/M105X64-ch-20150617110313679, null, /mnt/nas/nas3/set70/bucket65/M105X64/M105X64-ch-20150617110513891, /mnt/nas/nas3/set70/bucket65/M105X64/M105X64-ch-20150617114841672, false
M114G33, 2202, PH, OBC, 2, 641, 26.67, round3, true, 3, false, /mnt/nas/nas3/set39/bucket89/M114G33/M114G33-ch-20150617100439668, null, /mnt/nas/nas3/set39/bucket89/M114G33/M114G33-ch-20150617100458038, /mnt/nas/nas3/set39/bucket89/M114G33/M114G33-ch-20150617170217907, false
M102Y85, 1403, PH, OBC, 3, 641, 26.67, round3, true, 4, true, /mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150630163852759, /mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150630164108603, /mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150630164352619, /mnt/nas/nas2/set46/bucket42/M102Y85/M102Y85-ch-20150617184838406, false
M106X67, 2101, CY, OBC, 6, 643, 41.33, round3, true, 4, true, /mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150630105542413, /mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150630105610386, /mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150630105625456, /mnt/nas/nas2/set56/bucket24/M106X67/M106X67-ch-20150618122155969, false
M110N43, 1403, PH, OBC, 3, 647, 26.67, round3, false, 3, true, null, null, null, /mnt/nas/nas2/set99/bucket29/M110N43/M110N43-ch-20150619180250064, false
M107R46, 1903, PH, OBC, 1, 647, 26.67, round3, true, 3, false, /mnt/nas/nas2/set21/bucket35/M107R46/M107R46-ch-20150617173910745, null, /mnt/nas/nas2/set21/bucket35/M107R46/M107R46-ch-20150617174022927, /mnt/nas/nas2/set21/bucket35/M107R46/M107R46-ch-20150620132632901, false
M102F86, 1903, PH, OBC, 2, 647, 26.67, round3, true, 4, true, /mnt/nas/nas3/set45/bucket79/M102F86/M102F86-ch-2015061619325218, /mnt/nas/nas3/set45/bucket79/M102F86/M102F86-ch-20150616193313165, /mnt/nas/nas3/set45/bucket79/M102F86/M102F86-ch-20150616193333967, /mnt/nas/nas3/set45/bucket79/M102F86/M102F86-ch-20150618153317924, false
M101X14, 2001, CY, OBC, 7, 647, 41, round3, true, 3, false, /mnt/nas/nas2/set43/bucket59/M101X14/M101X14-ch-20150617134247418, null, /mnt/nas/nas2/set43/bucket59/M101X14/M101X14-ch-2015061713430399, /mnt/nas/nas2/set43/bucket59/M101X14/M101X14-ch-20150617150118633, false
M117V35, 1403, PH, OBC, 4, 647, 26.67, round3, false, 3, true, null, null, null, /mnt/nas/nas2/set19/bucket5/M117V35/M117V35-ch-20150620120833563, false
M116V66, 2101, CY, OBC, 10, 649, 41, round3, false, 4, true, /mnt/nas/nas1/set98/bucket3/M116V66/M116V66-ch-20150629205534399, /mnt/nas/nas1/set98/bucket3/M116V66/M116V66-ch-20150629205548262, null, /mnt/nas/nas1/set98/bucket3/M116V66/M116V66-ch-20150618155054798, false
M117B78, 2402, PH, OBC, 9, 651, 26.67, round3, false, 4, true, /mnt/nas/nas3/set28/bucket20/M117B78/M117B78-ch-20150618151948286, /mnt/nas/nas3/set28/bucket20/M117B78/M117B78-ch-20150618152356244, null, /mnt/nas/nas3/set28/bucket20/M117B78/M117B78-ch-20150619093443112, false
M115H36, 1901, CY, OBC, 7, 652, 41, round3, true, 3, false, /mnt/nas/nas2/set44/bucket72/M115H36/M115H36-ch-20150617115555632, null, /mnt/nas/nas2/set44/bucket72/M115H36/M115H36-ch-20150617115708606, /mnt/nas/nas2/set44/bucket72/M115H36/M115H36-ch-20150618162936459, false
M101N76, 2001, CY, OBC, 7, 652, 41, round3, false, 4, true, /mnt/nas/nas3/set36/bucket21/M101N76/M101N76-ch-20150630222819932, /mnt/nas/nas3/set36/bucket21/M101N76/M101N76-ch-20150630222903557, null, /mnt/nas/nas3/set36/bucket21/M101N76/M101N76-ch-20150618174721433, false
M107E46, 2302, CY, OBC, 11, 652, 41, round3, true, 4, true, /mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619084804834, /mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619085210715, /mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-20150619085231351, /mnt/nas/nas1/set58/bucket29/M107E46/M107E46-ch-201506200917033, false
M102N49, 1604, PH, SC, 4, 654, 26.67, round3, true, 3, false, /mnt/nas/nas2/set20/bucket7/M102N49/M102N49-ch-20150617094927167, null, /mnt/nas/nas2/set20/bucket7/M102N49/M102N49-ch-20150617095045506, /mnt/nas/nas2/set20/bucket7/M102N49/M102N49-ch-20150618212054852, false
M106F52, 1903, PH, OBC, 5, 658, 26.33, round3, true, 3, false, /mnt/nas/nas3/set19/bucket84/M106F52/M106F52-ch-2015062920141881, null, /mnt/nas/nas3/set19/bucket84/M106F52/M106F52-ch-20150629201708901, /mnt/nas/nas3/set19/bucket84/M106F52/M106F52-ch-20150617190242624, false
M115C15, 1205, CY, GEN-PwD, 2, 661, 41, round3, false, 4, true, /mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-20150618145904734, /mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-2015061814594885, null, /mnt/nas/nas1/set69/bucket31/M115C15/M115C15-ch-20150619115740868, false
M107A75, 2303, PH, OBC, 5, 663, 26.33, round3, true, 4, true, /mnt/nas/nas1/set80/bucket89/M107A75/M107A75-ch-20150619114421259, /mnt/nas/nas1/set80/bucket89/M107A75/M107A75-ch-20150619114433427, /mnt/nas/nas1/set80/bucket89/M107A75/M107A75-ch-20150619114442414, /mnt/nas/nas1/set80/bucket89/M107A75/M107A75-ch-20150619121919821, false
M113X58, 1605, PH, OBC, 7, 663, 26.33, round3, true, 3, false, /mnt/nas/nas2/set58/bucket76/M113X58/M113X58-ch-2015061914470733, null, /mnt/nas/nas2/set58/bucket76/M113X58/M113X58-ch-20150619144839396, /mnt/nas/nas2/set58/bucket76/M113X58/M113X58-ch-20150619164414205, false
M102C39, 2103, PH, OBC, 5, 663, 26.33, round3, true, 3, false, /mnt/nas/nas2/set74/bucket89/M102C39/M102C39-ch-20150618115116944, /mnt/nas/nas2/set74/bucket89/M102C39/M102C39-ch-20150618115140868, /mnt/nas/nas2/set74/bucket89/M102C39/M102C39-ch-20150618115236064, /mnt/nas/nas2/set74/bucket89/M102C39/M102C39-ch-20150619124136471, false
M117X41, 1504, MS, ST, 2, 665, 14.33, round3, true, 4, true, /mnt/nas/nas1/set93/bucket49/M117X41/M117X41-ch-20150618122125624, /mnt/nas/nas1/set93/bucket49/M117X41/M117X41-ch-20150618122138652, /mnt/nas/nas1/set93/bucket49/M117X41/M117X41-ch-20150618123009045, /mnt/nas/nas1/set93/bucket49/M117X41/M117X41-ch-20150619123110354, false
M106F45, 1905, PH, OBC, 4, 669, 26.33, round3, true, 4, true, /mnt/nas/nas1/set31/bucket92/M106F45/M106F45-ch-20150630093858446, /mnt/nas/nas1/set31/bucket92/M106F45/M106F45-ch-20150630093916274, /mnt/nas/nas1/set31/bucket92/M106F45/M106F45-ch-20150630093930113, /mnt/nas/nas1/set31/bucket92/M106F45/M106F45-ch-20150630101823588, false
M104N60, 1602, GG, ST, 1, 673, 25.67, round3, true, 3, false, /mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150630184150885, null, /mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150630184645555, /mnt/nas/nas2/set13/bucket63/M104N60/M104N60-ch-20150616134802378, false
M107Y70, 2001, CY, OBC, 11, 674, 40.33, round3, true, 4, true, /mnt/nas/nas3/set71/bucket8/M107Y70/M107Y70-ch-20150630201309472, /mnt/nas/nas3/set71/bucket8/M107Y70/M107Y70-ch-2015063020143935, /mnt/nas/nas3/set71/bucket8/M107Y70/M107Y70-ch-20150630201624999, /mnt/nas/nas3/set71/bucket8/M107Y70/M107Y70-ch-2015061618593559, false
M111X39, 2001, CY, OBC, 9, 675, 40.33, round3, true, 4, true, /mnt/nas/nas2/set2/bucket92/M111X39/M111X39-ch-20150703092732501, /mnt/nas/nas2/set2/bucket92/M111X39/M111X39-ch-20150703092754153, /mnt/nas/nas2/set2/bucket92/M111X39/M111X39-ch-20150703092815162, /mnt/nas/nas2/set2/bucket92/M111X39/M111X39-ch-20150617110045412, false
M108M98, 2201, CY, OBC, 10, 675, 40.33, round3, true, 4, true, /mnt/nas/nas3/set16/bucket73/M108M98/M108M98-ch-20150618092912329, /mnt/nas/nas3/set16/bucket73/M108M98/M108M98-ch-20150618092929699, /mnt/nas/nas3/set16/bucket73/M108M98/M108M98-ch-20150618092937368, /mnt/nas/nas3/set16/bucket73/M108M98/M108M98-ch-20150618115108368, false
M108S39, 1207, PH, SC, 1, 676, 26, round3, true, 3, false, /mnt/nas/nas1/set47/bucket86/M108S39/M108S39-ch-20150617175548657, null, /mnt/nas/nas1/set47/bucket86/M108S39/M108S39-ch-20150617175702445, /mnt/nas/nas1/set47/bucket86/M108S39/M108S39-ch-20150619125240807, false
M108Y67, 1207, PH, SC, 1, 682, 26, round3, true, 3, false, /mnt/nas/nas1/set8/bucket35/M108Y67/M108Y67-ch-20150618120223616, null, /mnt/nas/nas1/set8/bucket35/M108Y67/M108Y67-ch-20150618120429141, /mnt/nas/nas1/set8/bucket35/M108Y67/M108Y67-ch-20150619220343235, false
M117S91, 2201, CY, OBC, 6, 682, 40, round3, false, 4, true, /mnt/nas/nas3/set88/bucket58/M117S91/M117S91-ch-20150616144008191, /mnt/nas/nas3/set88/bucket58/M117S91/M117S91-ch-20150616144152355, null, /mnt/nas/nas3/set88/bucket58/M117S91/M117S91-ch-20150617203215747, false
M110R46, 1303, PH, SC, 1, 682, 26, round3, true, 4, true, /mnt/nas/nas3/set82/bucket96/M110R46/M110R46-ch-20150617190504566, /mnt/nas/nas3/set82/bucket96/M110R46/M110R46-ch-20150617190543447, /mnt/nas/nas3/set82/bucket96/M110R46/M110R46-ch-20150617190606604, /mnt/nas/nas3/set82/bucket96/M110R46/M110R46-ch-20150618200436215, false
M110R28, 1901, CY, OBC, 11, 686, 40, round3, true, 4, true, /mnt/nas/nas3/set30/bucket71/M110R28/M110R28-ch-20150619065141606, /mnt/nas/nas3/set30/bucket71/M110R28/M110R28-ch-20150619065252413, /mnt/nas/nas3/set30/bucket71/M110R28/M110R28-ch-20150619065328738, /mnt/nas/nas3/set30/bucket71/M110R28/M110R28-ch-20150619113232734, false
M105U50, 1504, MS, ST, 3, 686, 14, round3, true, 4, true, /mnt/nas/nas1/set64/bucket18/M105U50/M105U50-ch-20150619100023143, /mnt/nas/nas1/set64/bucket18/M105U50/M105U50-ch-20150619100107778, /mnt/nas/nas1/set64/bucket18/M105U50/M105U50-ch-20150619100234508, /mnt/nas/nas1/set64/bucket18/M105U50/M105U50-ch-20150619112056138, false
M107F68, 2003, PH, OBC, 11, 690, 26, round3, true, 4, true, /mnt/nas/nas2/set10/bucket57/M107F68/M107F68-ch-2015070310314802, /mnt/nas/nas2/set10/bucket57/M107F68/M107F68-ch-20150703103201568, /mnt/nas/nas2/set10/bucket57/M107F68/M107F68-ch-20150703103208224, /mnt/nas/nas2/set10/bucket57/M107F68/M107F68-ch-2015070314092421, false
M109B49, 1901, CY, OBC, 11, 690, 40, round3, true, 4, true, /mnt/nas/nas2/set49/bucket86/M109B49/M109B49-ch-20150629123319992, /mnt/nas/nas2/set49/bucket86/M109B49/M109B49-ch-20150629123403242, /mnt/nas/nas2/set49/bucket86/M109B49/M109B49-ch-20150629123421647, /mnt/nas/nas2/set49/bucket86/M109B49/M109B49-ch-20150629193613911, false
M114Y59, 2003, PH, OBC, 5, 690, 26, round3, true, 3, false, /mnt/nas/nas1/set50/bucket36/M114Y59/M114Y59-ch-20150629141344669, null, /mnt/nas/nas1/set50/bucket36/M114Y59/M114Y59-ch-20150629141405937, /mnt/nas/nas1/set50/bucket36/M114Y59/M114Y59-ch-20150629161033634, false
M105D50, 2202, PH, OBC, 4, 690, 26, round3, true, 3, false, /mnt/nas/nas3/set56/bucket26/M105D50/M105D50-ch-20150630100239197, null, /mnt/nas/nas3/set56/bucket26/M105D50/M105D50-ch-20150630100320125, /mnt/nas/nas3/set56/bucket26/M105D50/M105D50-ch-20150630112227846, false
M103E70, 2103, PH, OBC, 11, 690, 26, round3, true, 3, false, /mnt/nas/nas2/set28/bucket98/M103E70/M103E70-ch-20150629185115079, null, /mnt/nas/nas2/set28/bucket98/M103E70/M103E70-ch-2015062918531137, /mnt/nas/nas2/set28/bucket98/M103E70/M103E70-ch-20150630183118611, false
M120U48, 2201, CY, OBC, 5, 694, 40, round3, false, 4, true, /mnt/nas/nas3/set0/bucket97/M120U48/M120U48-ch-20150629130203636, /mnt/nas/nas3/set0/bucket97/M120U48/M120U48-ch-20150629130353072, null, /mnt/nas/nas3/set0/bucket97/M120U48/M120U48-ch-20150629134504163, false
M103N16, 2401, CY, OBC, 6, 700, 39.67, round3, true, 4, true, /mnt/nas/nas2/set92/bucket91/M103N16/M103N16-ch-20150702145352689, /mnt/nas/nas2/set92/bucket91/M103N16/M103N16-ch-20150702145409085, /mnt/nas/nas2/set92/bucket91/M103N16/M103N16-ch-20150702145420634, /mnt/nas/nas2/set92/bucket91/M103N16/M103N16-ch-20150703124426316, false
M112Y51, 1803, CY, SC, 5, 701, 39.67, round3, true, 4, true, /mnt/nas/nas1/set46/bucket43/M112Y51/M112Y51-ch-20150617191932206, /mnt/nas/nas1/set46/bucket43/M112Y51/M112Y51-ch-20150617192000974, /mnt/nas/nas1/set46/bucket43/M112Y51/M112Y51-ch-20150617192417474, /mnt/nas/nas1/set46/bucket43/M112Y51/M112Y51-ch-20150618162207458, false
M107V99, 1401, CY, SC, 3, 708, 39.67, round3, true, 4, true, /mnt/nas/nas1/set34/bucket77/M107V99/M107V99-ch-20150616102026065, /mnt/nas/nas1/set34/bucket77/M107V99/M107V99-ch-20150616102044594, /mnt/nas/nas1/set34/bucket77/M107V99/M107V99-ch-20150616102059231, /mnt/nas/nas1/set34/bucket77/M107V99/M107V99-ch-20150616110203629, false
M107E56, 2103, PH, OBC, 8, 709, 25.67, round3, true, 3, false, /mnt/nas/nas2/set30/bucket20/M107E56/M107E56-ch-20150630174540381, null, /mnt/nas/nas2/set30/bucket20/M107E56/M107E56-ch-20150630174551778, /mnt/nas/nas2/set30/bucket20/M107E56/M107E56-ch-20150701154724697, false
M104V20, 2103, PH, OBC, 7, 715, 25.67, round3, true, 4, true, /mnt/nas/nas3/set42/bucket61/M104V20/M104V20-ch-2015070112494936, /mnt/nas/nas3/set42/bucket61/M104V20/M104V20-ch-20150701125052811, /mnt/nas/nas3/set42/bucket61/M104V20/M104V20-ch-20150701125222503, /mnt/nas/nas3/set42/bucket61/M104V20/M104V20-ch-20150701202639678, false
M115U75, 2303, PH, OBC, 4, 715, 25.67, round3, false, 3, false, /mnt/nas/nas1/set99/bucket12/M115U75/M115U75-ch-20150629132417344, null, null, /mnt/nas/nas1/set99/bucket12/M115U75/M115U75-ch-20150703202042516, false
M121R18, 1603, MA, SC, 2, 718, 27, round3, false, 3, false, /mnt/nas/nas2/set25/bucket13/M121R18/M121R18-ch-20150617114718802, null, null, /mnt/nas/nas2/set25/bucket13/M121R18/M121R18-ch-20150618193745318, false
M115C49, 2302, CY, OBC, 8, 718, 39.67, round3, true, 4, true, /mnt/nas/nas3/set25/bucket12/M115C49/M115C49-ch-20150703121457682, /mnt/nas/nas3/set25/bucket12/M115C49/M115C49-ch-20150703121536666, /mnt/nas/nas3/set25/bucket12/M115C49/M115C49-ch-20150703121538692, /mnt/nas/nas3/set25/bucket12/M115C49/M115C49-ch-2015070317294646, false
M107E13, 1401, CY, SC, 3, 719, 39.67, round3, true, 4, true, /mnt/nas/nas3/set4/bucket7/M107E13/M107E13-ch-20150617175811464, /mnt/nas/nas3/set4/bucket7/M107E13/M107E13-ch-20150617175835436, /mnt/nas/nas3/set4/bucket7/M107E13/M107E13-ch-20150617175849834, /mnt/nas/nas3/set4/bucket7/M107E13/M107E13-ch-2015061912054267, false
M106E68, 1702, MA, SC, 4, 721, 26.67, round3, true, 4, true, /mnt/nas/nas3/set70/bucket28/M106E68/M106E68-ch-20150617122603321, /mnt/nas/nas3/set70/bucket28/M106E68/M106E68-ch-20150617122646111, /mnt/nas/nas3/set70/bucket28/M106E68/M106E68-ch-20150617122723652, /mnt/nas/nas3/set70/bucket28/M106E68/M106E68-ch-20150629161234513, false
M110Q36, 1302, MA, ST, 1, 722, 26.67, round3, true, 3, false, /mnt/nas/nas1/set83/bucket44/M110Q36/M110Q36-ch-20150617140910361, null, /mnt/nas/nas1/set83/bucket44/M110Q36/M110Q36-ch-20150617140939867, /mnt/nas/nas1/set83/bucket44/M110Q36/M110Q36-ch-2015061716050858, false
M102N20, 2202, PH, OBC, 4, 723, 25.67, round3, false, 1, true, null, null, null, null, false
M117H22, 1803, CY, SC, 3, 730, 39.33, round3, true, 3, false, /mnt/nas/nas3/set43/bucket2/M117H22/M117H22-ch-20150616141113345, /mnt/nas/nas3/set43/bucket2/M117H22/M117H22-ch-20150616141912071, /mnt/nas/nas3/set43/bucket2/M117H22/M117H22-ch-20150616142301524, /mnt/nas/nas3/set43/bucket2/M117H22/M117H22-ch-20150616153132717, false
M104S44, 1604, PH, SC, 2, 737, 25.33, round3, true, 4, true, /mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150617211631946, /mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150617215406485, /mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-2015061721174669, /mnt/nas/nas1/set12/bucket14/M104S44/M104S44-ch-20150619212446791, false
M104G26, 1804, MA, SC, 5, 737, 26.67, round3, true, 4, true, /mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-20150616131111363, /mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-2015061613113207, /mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-20150616131147053, /mnt/nas/nas3/set15/bucket10/M104G26/M104G26-ch-2015061616171823, false
